ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,1.5337,,,,,,,,,,,,,,,73efbe1a-6906-41cb-a69f-2c7ec4758fb9,120,,"[52.2, 11.1]",69282,1,,,,-0.6569231,,Left Foot,,,"[64.0, 2.0]",,Ground Pass,,14.901342,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Barcelona,217,['578353e0-e557-417c-848a-012ea0ca228b'],41,,,,,,,,,,,,,,,Barcelona,217,00:01:41.916,Pass,,52.2,11.1,64.0,2.0,5,1,6,0,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.058225,,,,,,,,,,,,,,,8cfce0e5-f8e4-4776-aa9d-7cadae0c469a,123,,"[64.0, 2.0]",69282,1,,,,2.0947156,,Right Foot,,,"[51.0, 24.5]",,Ground Pass,,25.985573,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,5,Barcelona,217,['d4e5f7cc-e623-46ce-93ed-c0e907e65a66'],44,,,,,,,,,,,,,,,Barcelona,217,00:01:44.801,Pass,,64.0,2.0,51.0,24.5,6,0,5,2,0.014736,0.014291,-0.00044500000000000095,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.794304,,,,,,,,,,,,,,,8332fe7d-73bb-4c49-8dfe-9ba7961eea3e,126,,"[54.3, 31.2]",69282,1,,,,-1.2702243,,Right Foot,,,"[62.7, 4.1]",,Ground Pass,,28.371994,,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,5,Barcelona,217,['82089c1e-c3f4-4fc7-906f-e4ea8af89543'],50,,,,,,,,,,,,,,,Barcelona,217,00:01:50.074,Pass,,54.3,31.2,62.7,4.1,5,3,6,0,0.014846,0.014736,-0.00010999999999999899,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.86221,,,,,,,,,,,,,,,41a28ae9-f986-4462-9fc2-822cd1b7dbd3,129,,"[64.4, 4.6]",69282,1,,,,-0.21406068,,Left Foot,,,"[71.3, 3.1]",,Ground Pass,,7.0611615,,,Incomplete,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Barcelona,217,"['8781dcaa-d30c-4573-ad7c-8e5691743f86', 'b181d9d4-dde5-49c2-b97c-691e12276360']",52,,,,,,,,,,,,,,,Barcelona,217,00:01:52.302,Pass,,64.4,4.6,71.3,3.1,6,0,7,0,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.434971,,,,,,,,,,,,,,,137eee55-d464-4eb6-a3ca-ca57b358d404,137,,"[70.5, 0.1]",69282,2,,,,2.4037776,,,,,"[61.7, 8.1]",,Low Pass,,11.892855,,,,,Andrés Iniesta Luján,,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,6,Barcelona,217,['3bf7020e-083a-43d0-a02d-db7a779f3f61'],1,,,,,,,,,,,,,,,Barcelona,217,00:02:01.775,Pass,,70.5,0.1,61.7,8.1,6,0,6,0,0.014736,0.014736,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.047429,,,,,,,,,,,,,,,16b65259-63d8-457f-bee3-c299bee416ac,141,,"[61.9, 8.8]",69282,2,,,,1.735945,,Right Foot,,,"[59.6, 22.6]",,Ground Pass,,13.990354,,,,,Javier Alejandro Mascherano,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,['54795ab7-895d-4efb-b6ac-36d11c25f8cf'],4,,,,,,,,,,,,,,,Barcelona,217,00:02:04.797,Pass,,61.9,8.8,59.6,22.6,6,0,5,2,0.014736,0.014291,-0.00044500000000000095,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.700926,,,,,,,,,,,,,,,acdfad88-e128-4271-874e-5e9ac8c98684,144,,"[59.4, 22.6]",69282,2,,,,-2.7672591,,Right Foot,,,"[48.2, 18.2]",,Ground Pass,,12.033287,,,,,Sergio Busquets i Burgos,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,6,Barcelona,217,['b88fb3b1-39dd-405e-88d6-8d4fe3a23847'],5,,,,,,,,,,,,,,,Barcelona,217,00:02:05.885,Pass,,59.4,22.6,48.2,18.2,5,2,4,1,0.014291,0.012147,-0.002144,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.9763,,,,,,,,,,,,,,,6190d576-6587-4c62-8289-6ba0d5b1c9d7,148,,"[48.4, 20.1]",69282,2,,,,1.6062424,,Right Foot,,,"[47.4, 48.3]",,Ground Pass,,28.217726,,,,,Gerard Piqué Bernabéu,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Back,6,Barcelona,217,"['d1f993d6-b02d-4a3a-bfa4-1a172aa812eb', 'de18637c-ad56-4fb5-9362-7d364bd3a70c']",6,,,,,,,,,,,,,,,Barcelona,217,00:02:06.661,Pass,True,48.4,20.1,47.4,48.3,4,2,4,4,0.012692,0.012626,-6.600000000000009e-05,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.412453,,,,,,,,,,,,,,,cfe9cb2a-69ac-4e8a-ab9b-e118298aa767,151,,"[57.5, 49.1]",69282,2,,,,-1.053509,,Right Foot,,,"[67.4, 31.7]",,Ground Pass,,20.019241,,,,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['17736123-4591-4253-9f60-5b2d4cdef28a'],11,,,,,,,,,,,,,,,Barcelona,217,00:02:11.478,Pass,,57.5,49.1,67.4,31.7,5,4,6,3,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.046195,,,,,,,,,,,,,,,f50a55f3-02ce-41b5-a82f-132b3b1ee7f7,154,,"[71.8, 29.1]",69282,2,,,,1.4056476,,Right Foot,,,"[74.3, 44.1]",,Ground Pass,,15.206906,,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,"['67b3c314-cbd8-4597-80be-25b4c9387e1a', '82be4b52-9fc7-498f-baa6-0e5d4f588eda']",14,,,,,,,,,,,,,,,Barcelona,217,00:02:14.887,Pass,,71.8,29.1,74.3,44.1,7,2,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.765678,,,,,,,,,,,,,,,33a2955b-1165-4d5b-b319-2012fbbf8780,158,,"[45.6, 35.6]",69282,2,,,,2.249681,,Left Foot,,,"[38.5, 44.4]",,Ground Pass,,11.307077,,,,,Fernando Llorente Torres,,,,,,,1,Regular Play,Ander Iturraspe Derteano,6388.0,Center Attacking Midfield,7,Athletic Club,215,['789a0937-47c1-4d44-b56f-e25bfb042a98'],16,,,,,,,,,,,,,,,Athletic Club,215,00:02:16.627,Pass,,45.6,35.6,38.5,44.4,4,3,3,4,0.012626,0.011324,-0.0013019999999999993,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.727977,,,,,,,,,,,,,,,b3cda383-1022-435d-839a-c7a531f92591,162,,"[37.0, 44.2]",69282,2,,,,2.340067,,Left Foot,,,"[30.9, 50.5]",,Ground Pass,,8.769264,,,,,Borja Ekiza Imaz,,,,,,,1,Regular Play,Fernando Llorente Torres,3486.0,Center Forward,7,Athletic Club,215,['84ad9f46-7b7d-483c-a7ef-01699dcd993a'],17,,,,,,,,,,,,,,,Athletic Club,215,00:02:17.522,Pass,,37.0,44.2,30.9,50.5,3,4,3,5,0.011324,0.011105,-0.00021900000000000044,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.600767,,,,,,,,,,,,,,,57090e2f-c8bf-4f16-99f1-03c2262ceaaa,165,,"[30.9, 50.7]",69282,2,,,,0.19118446,,Right Foot,,,"[43.3, 53.1]",,Ground Pass,,12.630123,,,Incomplete,,Ander Iturraspe Derteano,,,,,,,1,Regular Play,Borja Ekiza Imaz,26736.0,Right Center Back,7,Athletic Club,215,"['2b8204a3-8f4a-4194-a9ae-4f3ff31e5393', 'cb93f6c5-f30c-45f8-acce-fed5f2c9f974']",18,,,,,,,,,,,,,,,Athletic Club,215,00:02:18.698,Pass,,30.9,50.7,43.3,53.1,2,5,4,5,0.010013,0.012692,0.002679000000000001,0.002679000000000001,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.5717,,,,,,,,,,,,,,,0e7cfb54-8f6b-41a7-8cab-a222fbc9d5d7,168,,"[39.7, 54.3]",69282,2,,,,1.6539376,,Right Foot,,,"[39.1, 61.5]",,Ground Pass,,7.2249565,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Borja Ekiza Imaz,26736.0,Right Center Back,7,Athletic Club,215,['9d87a32c-5f07-41ed-b585-944bd2939ab8'],20,,,,,,,,,,,,,,,Athletic Club,215,00:02:20.525,Pass,,39.7,54.3,39.1,61.5,3,5,3,6,0.011105,0.010595,-0.00051,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.7419,,,,,,,,,,,,,,,a80dd821-937d-48a2-bd04-d433be515ee2,171,,"[93.4, 24.7]",69282,2,,,,1.8925469,,Right Foot,,,"[88.2, 40.3]",,Ground Pass,,16.443844,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,8,Barcelona,217,['5a0a0006-22a6-428c-a230-e1fe90745498'],24,,,,,,,,,,,,,,,Barcelona,217,00:02:24.459,Pass,,93.4,24.7,88.2,40.3,9,2,8,4,0.028552,0.023851,-0.004701,0.0,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.8042,,,,,,,,,,,,,,,d1b8a2b6-78c8-489e-8e48-4cd2075fe46b,174,,"[88.8, 40.3]",69282,2,,,,1.219082,,Right Foot,,,"[92.8, 51.2]",,Ground Pass,,11.610771,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['66be5c35-1be1-4983-a3cf-7a0e710fc003'],26,,,,,,,,,,,,,,,Barcelona,217,00:02:26.126,Pass,,88.8,40.3,92.8,51.2,8,4,9,5,0.023851,0.028552,0.004701,0.004701,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.761061,,,,,,,,,,,,,,,6a967d96-435c-47c6-949b-65d14c30f629,177,,"[88.2, 41.5]",69282,2,,,,2.9371715,,Left Foot,,,"[80.0, 43.2]",,Ground Pass,,8.374366,,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['bac6399d-812e-4f9b-b98e-80325b0de08c'],28,,,,,,,,,,,,,,,Barcelona,217,00:02:28.772,Pass,,88.2,41.5,80.0,43.2,8,4,8,4,0.023851,0.023851,0.0,0.0,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.333596,,,,,,,,,,,,,,,831d55c3-7ced-4147-ac7c-853bcf67b5c8,180,,"[82.5, 45.1]",69282,2,,,,1.2344837,,Right Foot,,,"[91.1, 69.7]",,Ground Pass,,26.05993,,,Incomplete,,Daniel Alves da Silva,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,8,Barcelona,217,"['974b9545-23fc-4ca0-9307-c426876dd568', 'beb9eb7a-28fe-4907-bca0-9540bba8eeb1']",30,,,,,,,,,,,,,,,Barcelona,217,00:02:30.812,Pass,,82.5,45.1,91.1,69.7,8,4,9,7,0.023851,0.027563,0.003712,0.003712,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.78375,,,,,,,,,,,,,,,69267b03-7ac6-4cde-b5da-9b78080376e4,185,,"[43.0, 63.0]",69282,2,,,,-0.6488131,,Right Foot,,,"[55.0, 53.9]",,Ground Pass,,15.060212,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['0173cb67-ba2e-40c5-a5fe-e18b8b1ef3a3'],49,,,,,,,,,,,,,,,Barcelona,217,00:02:49.735,Pass,,43.0,63.0,55.0,53.9,4,6,5,5,0.012147,0.014291,0.002144,0.002144,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.267436,,,,,,,,,,,,,,,1a2d77bf-2476-489f-b6ff-2ee05242dd01,188,,"[56.2, 53.9]",69282,2,,,,2.6694708,,Left Foot,,,"[42.1, 61.1]",,Ground Pass,,15.83193,,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['15e1c233-ae46-4d11-a75f-4878f4f1db7d'],50,,,,,,,,,,,,,,,Barcelona,217,00:02:50.558,Pass,,56.2,53.9,42.1,61.1,5,5,4,6,0.014291,0.012147,-0.002144,0.0,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.3561,,,,,,,,,,,,,,,c79b1077-4d48-4619-a6d1-a0ea7b5fb249,192,,"[44.2, 63.2]",69282,2,,,,-1.4912102,,Right Foot,,,"[46.8, 30.6]",,Ground Pass,,32.703518,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['6dbc5198-996c-45e0-9e81-7907d2d61594'],51,,,,,,,,,,,,,,,Barcelona,217,00:02:51.866,Pass,,44.2,63.2,46.8,30.6,4,6,4,3,0.012147,0.012626,0.00047900000000000026,0.00047900000000000026,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.325022,,,,,,,,,,,,,,,16ff099e-3295-4b1b-89d6-485c8120d5f4,195,,"[75.1, 35.0]",69282,2,,,,1.7076899,,Left Foot,,,"[72.4, 54.6]",,Ground Pass,,19.785095,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,8,Barcelona,217,['32154c0d-84ed-40a9-81d9-0193135f40e7'],59,,,,,,,,,,,,,,,Barcelona,217,00:02:59.546,Pass,,75.1,35.0,72.4,54.6,7,3,7,5,0.019971,0.019351,-0.000619999999999999,0.0,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.7538,,,,,,,,,,,,,,,4b2cc489-e51e-4e06-9189-a8660133c413,199,,"[88.4, 59.8]",69282,3,,,,0.845207,,Left Foot,,,"[104.1, 77.5]",,Ground Pass,,23.65967,,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['c1d29ca1-bc9b-4719-89f1-801c526b54ac'],4,,,,,,,,,,,,,,,Barcelona,217,00:03:04.161,Pass,,88.4,59.8,104.1,77.5,8,5,10,7,0.024122,0.034851,0.010728999999999999,0.010728999999999999,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.0541,,,,,,,,,,,,,,,cfc8c8fc-6bfc-4e33-98dc-2f3b24d3ebea,202,,"[106.0, 76.2]",69282,3,,,,-2.2164464,,Right Foot,,,"[89.2, 53.9]",,Ground Pass,,27.920065,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['9cdda906-1d24-4d5a-8516-ac33fe4d3dc9'],7,,,,,,,,,,,,,,,Barcelona,217,00:03:07.803,Pass,,106.0,76.2,89.2,53.9,10,7,8,5,0.034851,0.024122,-0.010728999999999999,0.0,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.721298,,,,,,,,,,,,,,,6c8e5876-da00-4081-b038-fa4f830b7c60,207,,"[89.0, 55.6]",69282,3,,,,1.7565982,,Right Foot,,,"[86.5, 68.9]",,Ground Pass,,13.532923,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,"['6a3f995e-82d0-4d23-bf5c-eb778c650f8e', 'b6083035-9652-4e28-83a8-778c82611e78']",9,,,,,,,,,,,,,,,Barcelona,217,00:03:09.724,Pass,True,89.0,55.6,86.5,68.9,8,5,8,6,0.024122,0.024015,-0.00010699999999999946,0.0,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.480095,,,,,,,,,,,,,,,400dbdf7-28c1-4d78-811b-3fd17e34a4ce,211,,"[86.3, 66.8]",69282,3,,,,-0.63502675,,Left Foot,,,"[90.1, 64.0]",,Ground Pass,,4.7201695,,,Incomplete,,Xavier Hernández Creus,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,"['1b81285a-3754-4adc-bbc5-dbccbd532444', '5e99b472-aa21-46e4-85ff-526b0050cad2', '95de7ba6-a314-4b9f-8c6b-bdd48fac8ca4']",11,,,,,,,,,,,,,,,Barcelona,217,00:03:11.069,Pass,True,86.3,66.8,90.1,64.0,8,6,9,6,0.024015,0.029533,0.005517999999999999,0.005517999999999999,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.770335,,,,,,,,,,,,,,,88a8b0cb-db51-4d55-a25f-a48db1051ccd,214,,"[81.2, 37.8]",69282,3,,,,1.4153444,,Right Foot,,,"[83.3, 51.2]",,Ground Pass,,13.563554,,,,,Andrés Iniesta Luján,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,8,Barcelona,217,['fd022805-d01e-417d-b5ae-d610c6504b90'],13,,,,,,,,,,,,,,,Barcelona,217,00:03:13.445,Pass,,81.2,37.8,83.3,51.2,8,3,8,5,0.023851,0.024122,0.0002710000000000004,0.0002710000000000004,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.955,,,,,,,,,,,,,,,6924f6f9-425c-41ed-8dcf-8335c18a34a5,218,,"[79.1, 48.5]",69282,3,,,,-1.9092518,,Right Foot,,,"[70.3, 23.5]",,Ground Pass,,26.503584,,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,"['1a876ff0-5b66-4005-8890-a6aba35fe36a', 'f1c10de5-fb94-4a81-8a7d-40ab7adc9fd0']",15,,,,,,,,,,,,,,,Barcelona,217,00:03:15.751,Pass,True,79.1,48.5,70.3,23.5,7,4,7,2,0.019971,0.019351,-0.000619999999999999,0.0,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.1173,,,,,,,,,,,,,,,d15e42f9-7019-4a91-9dcd-4e6e4e2838cf,221,,"[74.9, 23.3]",69282,3,,,,-1.2164164,,Right Foot,,,"[82.3, 3.3]",,Ground Pass,,21.325102,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,['3e211564-9b62-4ee5-87ef-4558a132c458'],18,,,,,,,,,,,,,,,Barcelona,217,00:03:18.551,Pass,,74.9,23.3,82.3,3.3,7,2,8,0,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.938071,,,,,,,,,,,,,,,f394d6a8-82bb-4fe6-816e-38abde9a1f76,224,,"[85.6, 3.9]",69282,3,,,,2.213075,,Right Foot,,,"[75.8, 17.0]",,Ground Pass,,16.360012,,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,8,Barcelona,217,['86da1795-f053-4c1e-b5c9-c734fdc8f77f'],20,,,,,,,,,,,,,,,Barcelona,217,00:03:20.822,Pass,,85.6,3.9,75.8,17.0,8,0,7,1,0.021221,0.018703,-0.0025179999999999994,0.0,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.089,,,,,,,,,,,,,,,ba8518df-c548-4c0d-8080-5c406bebec54,227,,"[75.8, 17.0]",69282,3,,,,1.644257,,Left Foot,,,"[74.1, 40.1]",,Ground Pass,,23.16247,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,['275df63f-9828-4d76-8d5d-ebb89183b705'],22,,,,,,,,,,,,,,,Barcelona,217,00:03:22.596,Pass,,75.8,17.0,74.1,40.1,7,1,7,4,0.018703,0.019971,0.0012679999999999983,0.0012679999999999983,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.013,,,,,,,,,,,,,,,123b31de-bcf3-4526-894d-772de6338637,231,,"[73.7, 41.5]",69282,3,,,,0.2802183,,Right Foot,,,"[108.1, 51.4]",,High Pass,,35.79623,,,,,Daniel Alves da Silva,,,,Through Ball,True,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['a2c8c5ba-32b8-4dbc-b944-893cba2dde57'],27,,,,,,,,,,,,,,,Barcelona,217,00:03:27.781,Pass,,73.7,41.5,108.1,51.4,7,4,10,5,0.019971,0.054911,0.03494,0.03494,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.1153,,,,,,,,,,,,,,,6f0857dd-c34b-48fd-8cdd-2a9d6c19c018,234,,"[109.6, 51.0]",69282,3,,,,-1.8308276,b120958f-adc2-496d-ae8c-6e62f308cbdf,Right Foot,,,"[106.7, 40.1]",True,Low Pass,,11.279184,,,,,David Villa Sánchez,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['5c436b6e-a6e0-4375-9d10-28e32ee9a14c'],29,,,,,,,,,,,,,,,Barcelona,217,00:03:29.819,Pass,,109.6,51.0,106.7,40.1,10,5,10,4,0.054911,0.108051,0.05313999999999999,0.05313999999999999,,,0.15096655,0.15096655,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
