ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,2.573928,,,,,,,,,,,,,,b5467daa-b2c2-42ba-8d8a-aa3eb3bba9ca,1822,,"[21.4, 56.7]",69271,47,,,,,-2.7901478,,Head,,,,"[9.4, 52.3]",,Low Pass,,12.781237,,,Víctor Valdés Arribas,,,,,Recovery,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,107,Barcelona,217,"['8bd41fcf-8c7b-42d8-b48e-0899a8d09798', 'a1132c74-f692-4b50-b586-1cd91ad03dce']",30,,,,,,,,,,,,,Barcelona,217,00:02:30.602,Pass,,21.4,56.7,9.4,52.3,2,5,0,5,0.010013,0.00888,-0.0011329999999999986,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.368949,,,,,,,,,,,,,,c14f4d3b-4957-434c-83c6-e4eaf528e3a0,1825,,"[10.1, 47.5]",69271,47,,,,,-0.6631377,,Right Foot,,,,"[39.8, 24.3]",,Ground Pass,,37.687267,,,Seydou Kéita,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,107,Barcelona,217,['ecbd7d08-a85a-4b95-9451-ab190a1082e4'],39,,,,,,,,,,,,,Barcelona,217,00:02:39.104,Pass,,10.1,47.5,39.8,24.3,0,4,3,2,0.009411,0.011105,0.001694000000000001,0.001694000000000001,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.378863,,,,,,,,,,,,,,ea69c621-a689-45ad-8341-1df84e413c92,1829,,"[40.2, 20.7]",69271,47,,,,,-1.9474367,,Left Foot,,,,"[34.9, 7.3]",,Ground Pass,,14.410066,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,107,Barcelona,217,['6e624a12-d7bf-44c3-983c-32cfd6822d5d'],42,,,,,,,,,,,,,Barcelona,217,00:02:42.175,Pass,,40.2,20.7,34.9,7.3,4,1,3,0,0.012147,0.009777,-0.0023700000000000006,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.923534,,,,,,,,,,,,,,7d5c6aa8-12e2-4634-ae35-8f37a2583bc4,1833,,"[34.6, 4.4]",69271,47,,,,,0.6860116,,Left Foot,,,,"[53.9, 20.2]",,High Pass,,24.942533,,,Ibrahim Afellay,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,107,Barcelona,217,"['255579ea-5a51-4c3e-96ac-a38a00b16e35', '7ae483e1-5288-4633-8d45-9d0d1de7efb5']",44,,,,,,,,,,,,,Barcelona,217,00:02:44.262,Pass,True,34.6,4.4,53.9,20.2,3,0,5,1,0.009777,0.013845,0.0040680000000000004,0.0040680000000000004,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.431058,,,,,,,,,,,,,,5c8459bf-e654-4a9a-8649-0ce65337b799,1835,,"[53.9, 19.5]",69271,47,,,,,-0.7607726,,Head,,,,"[64.3, 9.6]",,Low Pass,,14.358621,,,Seydou Kéita,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,107,Barcelona,217,['cd06ccb4-f896-4dfe-b1d1-453b632ed4ad'],46,,,,,,,,,,,,,Barcelona,217,00:02:46.225,Pass,,53.9,19.5,64.3,9.6,5,1,6,0,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.724423,,,,,,,,,,,,,,95da2203-72d6-4303-bb9e-9ff1b486aa4e,1838,,"[67.2, 5.5]",69271,47,,,,,0.47528628,,Left Foot,,,,"[108.2, 26.6]",,Low Pass,,46.110844,Pass Offside,,David Villa Sánchez,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,107,Barcelona,217,['853629e5-3abc-4f9e-8754-3f29f6ac5c1d'],48,,,,,,,,,,,,,Barcelona,217,00:02:48.697,Pass,,67.2,5.5,108.2,26.6,6,0,10,2,0.014736,0.054911,0.040175,0.040175,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.7723,,,,,,,,,,,,,,20299f0d-a7ba-4775-a16c-78d327945149,1840,,"[25.0, 60.2]",69271,48,,,,,0.223938,,Left Foot,,,,"[81.2, 73.0]",,High Pass,,57.63922,,,Damià Abella Pérez,,,,,Free Kick,2,From Free Kick,Ricardo López Felipe,25912.0,Goalkeeper,108,Osasuna,422,['e06c8394-7f58-441e-a30b-c0940aa6a296'],8,,,,,,,,,,,,,Osasuna,422,00:03:08.263,Pass,,25.0,60.2,81.2,73.0,2,5,7,7,0.010013,0.017451,0.007438000000000002,0.007438000000000002,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.0215,,,,,,,,,,,,,,0a7eebbb-c346-4cd1-aa83-d30bb59f85a3,1844,,"[33.9, 1.0]",69271,48,,,,,0.68231654,,,,,,"[41.9, 7.5]",,High Pass,,10.307764,Incomplete,,,,,,,Throw-in,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,109,Barcelona,217,['7111c93b-3b93-403d-9c73-5f43d4c0f636'],24,,,,,,,,,,,,,Barcelona,217,00:03:24.791,Pass,,33.9,1.0,41.9,7.5,3,0,4,0,0.009777,0.011263,0.0014860000000000012,0.0014860000000000012,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.8216,,,,,,,,,,,,,,7111c93b-3b93-403d-9c73-5f43d4c0f636,1845,,"[79.1, 73.5]",69271,48,,,,,-0.6713909,,Head,,,,"[86.4, 67.7]",,High Pass,,9.323626,,,Enrique Sola Clemente,,,,,Recovery,2,Regular Play,Damià Abella Pérez,25896.0,Right Wing,110,Osasuna,422,"['0a7eebbb-c346-4cd1-aa83-d30bb59f85a3', 'ea1f2cbd-3504-4a5f-981c-7cf7d0d9ea13']",25,,,,,,,,,,,,,Osasuna,422,00:03:25.813,Pass,,79.1,73.5,86.4,67.7,7,7,8,6,0.017451,0.024015,0.006564,0.006564,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.0393,,,,,,,,,,,,,,fa9a8c55-0be7-4d99-842d-2ab8ea24c8f9,1847,,"[86.4, 67.7]",69271,48,,,,,2.3122668,,Head,,,,"[77.7, 77.2]",,Low Pass,,12.88177,,,Damià Abella Pérez,,,,,,2,Regular Play,Enrique Sola Clemente,26518.0,Center Forward,110,Osasuna,422,['77a24f6b-dcd2-492e-aba3-f15077a4887b'],27,,,,,,,,,,,,,Osasuna,422,00:03:27.634,Pass,,86.4,67.7,77.7,77.2,8,6,7,7,0.024015,0.017451,-0.006564,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.817212,,,,,,,,,,,,,,b5562b1b-9c49-41e4-a3c2-3fec9b87e88d,1851,,"[79.1, 77.6]",69271,48,,,,,-0.7953836,,Right Foot,,,,"[113.8, 42.2]",,High Pass,,49.570656,Incomplete,,,,,,,,2,Regular Play,Damià Abella Pérez,25896.0,Right Wing,110,Osasuna,422,"['654de7df-eef8-4289-80b2-04ca37d53124', 'e52bd3a4-1cc0-4c1b-87b7-e635c46f9f19']",30,,,,,,,,,,,,,Osasuna,422,00:03:30.042,Pass,True,79.1,77.6,113.8,42.2,7,7,11,4,0.017451,0.257454,0.24000300000000002,0.24000300000000002,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.752705,,,,,,,,,,,,,,ddc7d21d-fbfb-4d08-97d1-7544d387491c,1853,,"[8.3, 42.9]",69271,48,,True,,,0.68990403,,Keeper Arm,,,,"[22.6, 54.7]",,Ground Pass,,18.539957,,,Daniel Alves da Silva,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,111,Barcelona,217,['78b792da-eda7-45b2-b63d-3a3556ebc1d1'],33,,,,,,,,,,,,,Barcelona,217,00:03:33.491,Pass,,8.3,42.9,22.6,54.7,0,4,2,5,0.009411,0.010013,0.0006020000000000001,0.0006020000000000001,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.280503,,,,,,,,,,,,,,e31213dd-3e31-4379-922e-bc492932a662,1855,,"[39.8, 70.4]",69271,48,,,,,0.13620722,,Right Foot,,,,"[59.5, 73.1]",,Ground Pass,,19.884165,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,111,Barcelona,217,['a9f33a6c-587a-4e6f-96bd-46dd365d03fa'],38,,,,,,,,,,,,,Barcelona,217,00:03:38.140,Pass,,39.8,70.4,59.5,73.1,3,7,5,7,0.009777,0.012483,0.002706,0.002706,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.948207,,,,,,,,,,,,,,e4e99478-3c37-4b1d-a8bd-3c64f06ebda8,1863,,"[55.4, 62.2]",69271,48,,,,,-0.7665325,,Left Foot,,,,"[58.1, 59.6]",,Ground Pass,,3.748333,Incomplete,,Thiago Alcântara do Nascimento,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,111,Barcelona,217,"['230ca5d6-7bef-495e-bf4b-1d9a426558e8', '76dede82-bc21-4dcd-bc79-d28df6843e8e', 'af532168-2667-40b6-a21e-2b7d67abe343']",41,,,,,,,,,,,,,Barcelona,217,00:03:41.567,Pass,True,55.4,62.2,58.1,59.6,5,6,5,5,0.013845,0.014291,0.0004460000000000002,0.0004460000000000002,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.915007,,,,,,,,,,,,,,76dede82-bc21-4dcd-bc79-d28df6843e8e,1865,,"[62.9, 21.4]",69271,48,,,,,2.8293204,,Left Foot,,,,"[50.2, 25.5]",,Ground Pass,,13.345411,,,Manuel Jesús Ortiz Toribio,,,,,Recovery,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,111,Barcelona,217,"['8513f2fb-a749-40ac-810b-883f9e4fb835', 'e4e99478-3c37-4b1d-a8bd-3c64f06ebda8']",42,,,,,,,,,,,,,Osasuna,422,00:03:42.515,Pass,,62.9,21.4,50.2,25.5,6,2,4,2,0.016856,0.012692,-0.004163999999999999,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.9978,,,,,,,,,,,,,,c4be5ec0-0fd7-469d-9df7-71b48b67a217,1868,,"[50.2, 25.5]",69271,48,,,,,-0.9272952,,Right Foot,,,,"[63.4, 7.9]",,Ground Pass,,22.0,Incomplete,,Álvaro Cejudo Carmona,,,,,,2,Regular Play,Manuel Jesús Ortiz Toribio,26254.0,Left Center Back,111,Barcelona,217,"['d4865b4c-98f7-49dc-bc18-12711b985dae', 'f3dfb080-7c14-4abc-927a-90749b533e3b']",43,,,,,,,,,,,,,Osasuna,422,00:03:43.580,Pass,,50.2,25.5,63.4,7.9,5,2,6,0,0.014291,0.014736,0.00044500000000000095,0.00044500000000000095,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,3.6414,,,,,,,,,,,,,,06b2a07c-eafa-4f16-8480-8b4d0b73bb64,1871,,"[69.5, 1.0]",69271,48,,,,,0.44780385,,,,,,"[92.4, 12.0]",,High Pass,,25.40492,,,Javier Camuñas Gallego,,,,,Throw-in,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,112,Osasuna,422,['2c39ad4d-0010-4723-9bd4-d1b7eabe0064'],58,,,,,,,,,,,,,Osasuna,422,00:03:58.031,Pass,,69.5,1.0,92.4,12.0,6,0,9,1,0.014736,0.029533,0.014797,0.014797,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.151889,,,,,,,,,,,,,,de60fdb2-dc30-4eaa-a9ca-0b60a2ec1afb,1875,,"[120.1, 23.3]",69271,49,,,,,1.7234457,,Left Foot,,,,"[119.9, 24.6]",,Low Pass,,1.3152946,Incomplete,,,,,,,,2,From Throw In,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,112,Osasuna,422,"['09239062-c166-4ccc-8efb-73d1963d1f7f', '73745a72-000e-466b-9fe8-4645825a0215']",4,,,,,,,,,,,,,Osasuna,422,00:04:04.286,Pass,True,120.1,23.3,119.9,24.6,11,2,11,2,0.064426,0.064426,0.0,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.923336,,,,,,,,,,,,,,e8359ac6-7ae8-45e7-983a-b031533425bb,1877,,"[6.0, 44.0]",69271,49,,True,,,-1.598567,,Right Foot,,,,"[5.2, 15.2]",,Ground Pass,,28.81111,,,Gabriel Alejandro Milito,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,113,Barcelona,217,['e6ca0329-7c90-4967-b63d-0a62d8386b36'],21,,,,,,,,,,,,,Barcelona,217,00:04:21.657,Pass,,6.0,44.0,5.2,15.2,0,4,0,1,0.009411,0.007501,-0.0019099999999999994,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.340283,,,,,,,,,,,,,,406a5fd6-e168-4ffe-9090-28c52cf55700,1879,,"[5.3, 11.3]",69271,49,,,,,0.33233216,,Left Foot,,,,"[27.9, 19.1]",,Ground Pass,,23.908157,,,Seydou Kéita,,,,,,2,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,113,Barcelona,217,['6fc12258-6401-48be-af5a-d26bea26e63b'],23,,,,,,,,,,,,,Barcelona,217,00:04:23.886,Pass,,5.3,11.3,27.9,19.1,0,1,2,1,0.007501,0.009424,0.0019230000000000002,0.0019230000000000002,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.573134,,,,,,,,,,,,,,8991858f-a775-42d9-87eb-da3da54ad1f8,1883,,"[27.7, 19.8]",69271,49,,,,,-1.2679114,,Left Foot,,,,"[32.7, 3.8]",,Ground Pass,,16.763054,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,113,Barcelona,217,['8a05666b-26b6-43fa-a49c-52e0ecc76396'],25,,,,,,,,,,,,,Barcelona,217,00:04:25.267,Pass,,27.7,19.8,32.7,3.8,2,1,3,0,0.009424,0.009777,0.00035299999999999915,0.00035299999999999915,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.3998,,,,,,,,,,,,,,900d33d7-7c2e-41a7-84fa-8be22d0efd72,1886,,"[43.8, 5.3]",69271,49,,,,,1.4813802,,Left Foot,,,,"[45.1, 19.8]",,Ground Pass,,14.558159,Incomplete,,Andrés Iniesta Luján,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,113,Barcelona,217,"['13a4997f-a6a8-4077-8821-d00d83f50e03', '57278bb9-072a-4230-84db-9cd02ce446cf']",28,,,,,,,,,,,,,Barcelona,217,00:04:28.318,Pass,,43.8,5.3,45.1,19.8,4,0,4,1,0.011263,0.012147,0.0008839999999999994,0.0008839999999999994,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.001229,,,,,,,,,,,,,,13a4997f-a6a8-4077-8821-d00d83f50e03,1888,,"[75.9, 61.2]",69271,49,,,,,2.5634322,,Left Foot,,,,"[64.1, 68.9]",,Ground Pass,,14.090068,,,Nélson Augusto Tomar Marcos,,,,,Recovery,2,Regular Play,Javad Nekounam,26002.0,Left Defensive Midfield,114,Osasuna,422,"['1131be47-2943-4e60-96c7-0cfa19390671', '900d33d7-7c2e-41a7-84fa-8be22d0efd72']",29,,,,,,,,,,,,,Osasuna,422,00:04:29.718,Pass,,75.9,61.2,64.1,68.9,7,6,6,6,0.018703,0.016118,-0.0025850000000000005,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.418748,,,,,,,,,,,,,,e549b276-c0f2-4893-bb53-a67fa17832a7,1891,,"[49.0, 69.9]",69271,49,,,,,-2.6801822,,Left Foot,,,,"[13.2, 52.1]",,Ground Pass,,39.980995,,,Ricardo López Felipe,,,,,,2,Regular Play,Nélson Augusto Tomar Marcos,26589.0,Right Back,114,Osasuna,422,['01c3caf9-db1e-438c-ab35-a1cb79b9a4ef'],32,,,,,,,,,,,,,Osasuna,422,00:04:32.112,Pass,,49.0,69.9,13.2,52.1,4,6,1,5,0.012147,0.009777,-0.0023700000000000006,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.075552,,,,,,,,,,,,,,7cd87427-7d74-48fc-a0e7-3eb694436fd3,1894,,"[17.4, 53.5]",69271,49,,,,,1.1718357,,Left Foot,,,,"[21.7, 63.7]",,Ground Pass,,11.069327,,,Miguel Flaño Bezunartea,,,,,,2,Regular Play,Ricardo López Felipe,25912.0,Goalkeeper,114,Osasuna,422,['be53473b-fd74-47d4-a66b-e1fcd3385dcd'],34,,,,,,,,,,,,,Osasuna,422,00:04:34.995,Pass,,17.4,53.5,21.7,63.7,1,5,1,6,0.009777,0.008786,-0.0009909999999999988,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.289628,,,,,,,,,,,,,,5365994f-35e1-4832-a993-bd99e9654077,1897,,"[22.1, 65.6]",69271,49,,,,,-2.2479239,,Right Foot,,,,"[13.9, 55.4]",,Ground Pass,,13.087399,,,Ricardo López Felipe,,,,,,2,Regular Play,Miguel Flaño Bezunartea,24313.0,Right Center Back,114,Osasuna,422,['6d9f2c36-2d63-4b52-a671-3bcc5057abba'],37,,,,,,,,,,,,,Osasuna,422,00:04:37.120,Pass,,22.1,65.6,13.9,55.4,2,6,1,5,0.009424,0.009777,0.00035299999999999915,0.00035299999999999915,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.854499,,,,,,,,,,,,,,c9e117d0-108f-4eb6-b57e-35ccf5c7dc52,1901,,"[9.6, 28.4]",69271,49,,,,,0.3929211,,Left Foot,,,,"[40.0, 41.0]",,High Pass,,32.90775,,,Krisztián Vadócz,,,,,,2,Regular Play,Ricardo López Felipe,25912.0,Goalkeeper,114,Osasuna,422,"['8b23d941-13f4-4c63-9cd8-5d3dc38ea88d', 'aeb8385b-2f59-4ca7-a529-8a732068d810']",40,,,,,,,,,,,,,Osasuna,422,00:04:40.816,Pass,True,9.6,28.4,40.0,41.0,0,2,3,4,0.00888,0.011324,0.002444,0.002444,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,1.8112,,,,,,,,,,,,,,25856354-b59b-458f-9574-9691d04a43e8,1903,,"[41.0, 42.1]",69271,49,,,,,-0.30788007,,Head,,,,"[64.9, 34.5]",,High Pass,,25.079275,,,Javier Camuñas Gallego,,,,,,2,Regular Play,Krisztián Vadócz,26660.0,Right Defensive Midfield,114,Osasuna,422,['53637310-1461-44b1-aa86-a34f3b6683aa'],42,,,,,,,,,,,,,Osasuna,422,00:04:42.710,Pass,,41.0,42.1,64.9,34.5,4,4,6,3,0.012626,0.016895,0.004269,0.004269,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.6534,,,,,,,,,,,,,,50fbd71e-cb74-4134-a0c2-9495114970bf,1907,,"[62.7, 34.9]",69271,49,,,,,-2.7903721,,Right Foot,,,,"[49.6, 30.1]",,Ground Pass,,13.951702,,,Javad Nekounam,,,,,,2,Regular Play,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,114,Osasuna,422,"['7d54970f-ae61-449f-bf3f-46fd160d375d', 'bc9cd86f-5a91-440a-b445-38bd0be9efc5']",45,,,,,,,,,,,,,Osasuna,422,00:04:45.425,Pass,True,62.7,34.9,49.6,30.1,6,3,4,2,0.016895,0.012692,-0.004203,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.736216,,,,,,,,,,,,,,422c8a16-6987-4ead-8d3d-12dc48d8f487,1911,,"[49.4, 32.8]",69271,49,,,,,1.5493928,,Right Foot,,,,"[50.1, 65.5]",,Ground Pass,,32.707493,,,Nélson Augusto Tomar Marcos,,,,,,2,Regular Play,Javad Nekounam,26002.0,Left Defensive Midfield,114,Osasuna,422,"['b34a6a71-68c7-4b22-bd74-0f74a0d6cbe4', 'cecd08c2-1cae-4713-881b-9eff4b190efe']",47,,,,,,,,,,,,,Osasuna,422,00:04:47.670,Pass,True,49.4,32.8,50.1,65.5,4,3,4,6,0.012626,0.012147,-0.00047900000000000026,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.727502,,,,,,,,,,,,,,fc53728c-e336-49d4-806a-a1ec0e860c76,1914,,"[51.6, 76.6]",69271,49,,,,,-0.31960616,,Right Foot,,,,"[93.6, 62.7]",,Low Pass,,44.240368,Incomplete,,Damià Abella Pérez,,,,,,2,Regular Play,Nélson Augusto Tomar Marcos,26589.0,Right Back,114,Osasuna,422,"['a141a798-76a6-4bfc-b28b-7b98854e50b8', 'fe6fcd03-7cf5-486b-a56d-db295f78d858']",51,,,,,,,,,,,,,Osasuna,422,00:04:51.898,Pass,,51.6,76.6,93.6,62.7,5,7,9,6,0.012483,0.029533,0.017050000000000003,0.017050000000000003,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,2.159537,,,,,,,,,,,,,,fe6fcd03-7cf5-486b-a56d-db295f78d858,1916,,"[27.4, 18.3]",69271,49,,,,,-1.0405805,,Other,,,,"[35.9, 3.8]",,Low Pass,,16.807735,,,Maxwell Scherrer Cabelino Andrade,,,,,Recovery,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,115,Barcelona,217,"['0830a5fb-9c3f-4264-b634-465bcd3e9485', 'fc53728c-e336-49d4-806a-a1ec0e860c76']",54,,,,,,,,,,,,,Barcelona,217,00:04:54.625,Pass,,27.4,18.3,35.9,3.8,2,1,3,0,0.009424,0.009777,0.00035299999999999915,0.00035299999999999915,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.901597,,,,,,,,,,,,,,bc1d319f-57d0-4523-8a05-ef58d51029aa,1924,,"[64.6, 1.0]",69271,50,,,,,2.5421402,,,,,,"[58.6, 5.1]",,Low Pass,,7.267049,,,Andrés Iniesta Luján,,,,,Throw-in,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,116,Barcelona,217,['ee2f174c-353a-416f-b941-69d485dc7471'],24,,,,,,,,,,,,,Barcelona,217,00:05:24.036,Pass,,64.6,1.0,58.6,5.1,6,0,5,0,0.014736,0.012483,-0.0022530000000000015,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.616244,,,,,,,,,,,,,,6d760156-5248-46dc-a01d-407476e94ac1,1927,,"[58.6, 5.1]",69271,50,,,,,1.2305782,,Right Foot,,,,"[62.6, 16.4]",,Ground Pass,,11.987077,,,Seydou Kéita,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,116,Barcelona,217,['b81378c1-35d8-4c63-b5e6-b7f4390ab971'],28,,,,,,,,,,,,,Barcelona,217,00:05:28.093,Pass,,58.6,5.1,62.6,16.4,5,0,6,1,0.012483,0.016118,0.003635000000000001,0.003635000000000001,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
,,,,,,,,,,,,,,,0.963735,,,,,,,,,,,,,,566dbd2e-891a-4e7a-be8d-24783a688df0,1931,,"[65.6, 18.1]",69271,50,,,,,-2.8593352,,Right Foot,,,,"[55.6, 15.2]",,Ground Pass,,10.412012,,,Sergio Busquets i Burgos,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,116,Barcelona,217,"['3114bbe5-62e0-48a4-ad7e-e54f6036c69e', '9b41ee37-600c-47f6-8638-49fd2b68fdd4']",29,,,,,,,,,,,,,Barcelona,217,00:05:29.521,Pass,True,65.6,18.1,55.6,15.2,6,1,5,1,0.016118,0.013845,-0.0022730000000000007,0.0,,,,,2024-09-07 18:28:09.866059,2011-04-23,2010/2011,Spain - La Liga,Barcelona vs Osasuna
