50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,2.079921,,,,,,,,,,,,,d67c07b5-c9b2-48c0-bb21-bf1c8ff1da41,3366,,,"[77.8, 45.1]",69296,65,,,,1.0016034,,Left Foot,,,"[92.9, 68.7]",,Ground Pass,,28.017317,,,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,137,Barcelona,217,['dd1dd4cb-5679-4606-9622-d0076632e34b'],5,,,,,,,,,,,,,,,Barcelona,217,00:20:05.070,Pass,,77.8,45.1,92.9,68.7,7,4,9,6,0.019971,0.029533,0.009562000000000001,0.009562000000000001,,,0.0577584,0.0577584,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.416133,,,,,,,,,,,,,0d24169d-ab97-4bd0-9493-93994ce5b825,3369,,,"[92.9, 68.7]",69296,65,,,,-0.039349757,,Left Foot,,,"[105.6, 68.2]",,Ground Pass,,12.709839,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,137,Barcelona,217,['353423e0-e422-45e1-bcf6-ce843c6a857d'],8,,,,,,,,,,,,,,,Barcelona,217,00:20:08.273,Pass,,92.9,68.7,105.6,68.2,9,6,10,6,0.029533,0.04067,0.011136999999999998,0.011136999999999998,,,0.0577584,0.0577584,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.6718,,,,,,,,,,,,,bfa1553a-7959-48db-aae1-dffd40cb1188,3373,,,"[117.3, 67.2]",69296,65,,,,-3.0743368,,Left Foot,,,"[98.0, 65.9]",,Ground Pass,,19.343733,,,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,137,Barcelona,217,['da4d965f-407e-4417-8ec1-d03e08056cca'],12,,,,,,,,,,,,,,,Barcelona,217,00:20:12.836,Pass,,117.3,67.2,98.0,65.9,11,6,9,6,0.046477,0.029533,-0.016943999999999997,0.0,,,0.0577584,0.0577584,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.319224,,,,,,,,,,,,,e72fd467-b9ff-46e8-8a11-8973b4f1f6ab,3375,,,"[98.0, 65.9]",69296,65,,,,-1.8398141,,Right Foot,,,"[92.1, 44.5]",,Ground Pass,,22.198423,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,137,Barcelona,217,['44c423aa-c391-40d9-9a10-f47bae4b73b5'],14,,,,,,,,,,,,,,,Barcelona,217,00:20:14.508,Pass,,98.0,65.9,92.1,44.5,9,6,9,4,0.029533,0.035113,0.005579999999999998,0.005579999999999998,,,0.0577584,0.0577584,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.596717,,,,,,,,,,,,,1f099377-9d81-44e0-93df-1bf2e3f4a3ba,3378,,,"[95.3, 43.9]",69296,65,,,,0.12546363,,Left Foot,,,"[106.4, 45.3]",,Ground Pass,,11.18794,,,Incomplete,,Xavier Hernández Creus,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,137,Barcelona,217,"['3a282046-3354-438c-9da7-9393489fb18e', 'bbfc1ce3-712b-4769-aaa6-973da2778605']",17,,,,,,,,,,,,,,,Barcelona,217,00:20:17.863,Pass,,95.3,43.9,106.4,45.3,9,4,10,4,0.035113,0.108051,0.072938,0.072938,,,0.0577584,0.0577584,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.0596,,,,,,,,,,,,,af2c3fd0-01e8-46f1-839a-bab8ea012159,3383,,,"[104.5, 49.2]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,137,Barcelona,217,"['5b465d15-0cc5-4b8d-afad-3c446a2976ca', '6d366a63-08f8-4ace-8d86-aa2ca9ca8b1e']",20,,Right Foot,"[106.2, 47.8]",,"[{'location': [103.4, 42.9], 'player': {'id': 26751, 'name': 'Matías Lionel Fritzler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 50.2], 'player': {'id': 26212, 'name': 'Cristian Hidalgo González'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.7, 38.8], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.2, 30.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.8, 48.1], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 43.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 45.5], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.4, 42.4], 'player': {'id': 25870, 'name': 'Juan Jesús Calatayud Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 36.3], 'player': {'id': 25994, 'name': 'David Cortés Caballero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 20.1], 'player': {'id': 26744, 'name': 'Jorge López Marco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.1, 44.5], 'player': {'id': 6192, 'name': 'Abel Enrique Aguilar Tapia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 41.3], 'player': {'id': 26757, 'name': 'Mohamed Adama Sarr'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 44.6], 'player': {'id': 26409, 'name': 'Sergio Rodríguez García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 47.6], 'player': {'id': 25900, 'name': 'Francisco Peña Romero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.7, 43.7], 'player': {'id': 26748, 'name': 'Nelson Antonio Haedo Valdez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,Blocked,0.0577584,Normal,Open Play,,,,Barcelona,217,00:20:20.383,Shot,,104.5,49.2,,,10,4,0,0,0.108051,0.006383,-0.101668,0.0,,0.0577584,0.0577584,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.2693,,,,,,,,,,,,,3d5ddb57-4804-4068-ae5e-8d035411b24a,3391,,,"[85.8, 64.9]",69296,65,True,,,-1.9117752,,Left Foot,,,"[81.4, 52.5]",,Ground Pass,,13.157507,,,,,Daniel Alves da Silva,,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,138,Barcelona,217,['9b1dcc4c-4cc7-43dd-9c13-3fd4be4c0c70'],50,,,,,,,,,,,,,,,Barcelona,217,00:20:50.419,Pass,,85.8,64.9,81.4,52.5,8,6,8,5,0.024015,0.024122,0.00010699999999999946,0.00010699999999999946,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.697318,,,,,,,,,,,,,19f23f40-adb4-4456-bfc7-f2e241107792,3393,,,"[81.4, 52.5]",69296,65,True,,,1.9215243,,Right Foot,,,"[78.4, 60.7]",,Ground Pass,,8.731552,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,138,Barcelona,217,['b6726a26-7eda-44e8-95cf-ed540e8308ba'],50,,,,,,,,,,,,,,,Barcelona,217,00:20:50.688,Pass,,81.4,52.5,78.4,60.7,8,5,7,6,0.024122,0.018703,-0.005419,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,692fec12-6ff7-4655-86fb-f4331ca23ed6,3395,,,"[78.4, 60.7]",69296,65,,,,-1.6475682,,Left Foot,,,"[77.8, 52.9]",,Ground Pass,,7.823043,,,,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,138,Barcelona,217,['eb5cbc8f-0575-4e2b-be61-766f8e733f3d'],52,,,,,,,,,,,,,,,Barcelona,217,00:20:52.582,Pass,,78.4,60.7,77.8,52.9,7,6,7,5,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.1821,,,,,,,,,,,,,6c788957-b0f1-4894-ba3a-9c222f39c63d,3397,,,"[77.8, 52.9]",69296,65,,,,1.4160795,,Right Foot,,,"[79.5, 63.8]",,Ground Pass,,11.031773,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,138,Barcelona,217,['81624fc6-476d-42eb-bf1c-53e47330fc7b'],53,,,,,,,,,,,,,,,Barcelona,217,00:20:53.342,Pass,,77.8,52.9,79.5,63.8,7,5,7,6,0.019351,0.018703,-0.0006479999999999993,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.3887,,,,,,,,,,,,,03e866a1-a551-46b2-bff0-25481d1007f3,3400,,,"[79.5, 63.8]",69296,65,,,,-0.09966865,,Left Foot,,,"[83.5, 63.4]",,Ground Pass,,4.0199504,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,138,Barcelona,217,"['78253381-d355-4602-97e1-135815c0aacd', '98cdffaa-8e95-4df0-9d16-6f72e496f141']",54,,,,,,,,,,,,,,,Barcelona,217,00:20:54.787,Pass,,79.5,63.8,83.5,63.4,7,6,8,6,0.018703,0.024015,0.005312000000000001,0.005312000000000001,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.8891,,,,,,,,,,,,,ddb8f4e7-a148-402f-99bb-8f7406bb2894,3405,,,"[67.1, 80.0]",69296,66,,,,-0.7454195,,,,,"[72.3, 75.2]",,Low Pass,,7.0767226,,,,,Lionel Andrés Messi Cuccittini,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['4a5a298c-a784-4536-82a1-1f8e9d169107'],7,,,,,,,,,,,,,,,Barcelona,217,00:21:07.110,Pass,,67.1,80.0,72.3,75.2,6,7,7,7,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.7987,,,,,,,,,,,,,7660eacc-dcf8-4e94-9e06-35cad9f18649,3408,,,"[71.3, 75.4]",69296,66,,,,2.878598,,Head,,,"[63.5, 77.5]",,Low Pass,,8.077747,,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,139,Barcelona,217,"['c218857d-344d-4123-bc62-c9ced1ce4962', 'd7ada123-09fb-4442-8055-e7aaca11b297']",7,,,,,,,,,,,,,,,Barcelona,217,00:21:07.999,Pass,True,71.3,75.4,63.5,77.5,7,7,6,7,0.017451,0.014736,-0.0027150000000000004,0.0,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,4.169964,,,,,,,,,,,,,43e84dc8-8d8f-4628-810c-1d76bd766ee4,3412,,,"[59.1, 78.3]",69296,66,,,,-2.693153,,Right Foot,,,"[16.7, 57.9]",,Low Pass,,47.05231,,,,,Víctor Valdés Arribas,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,"['37d3a7b8-985c-4c46-8f86-8f71ae3577d3', '4b289032-aa76-4b7b-9d21-04750ee4fa40']",9,,,,,,,,,,,,,,,Barcelona,217,00:21:09.702,Pass,True,59.1,78.3,16.7,57.9,5,7,1,5,0.012483,0.009777,-0.002706,0.0,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.802005,,,,,,,,,,,,,2f364767-6bb0-4b16-8a1a-5aa6bcea7105,3415,,,"[16.7, 57.9]",69296,66,,,,-1.1892422,,Right Foot,,,"[29.9, 25.0]",,Ground Pass,,35.44926,,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,139,Barcelona,217,['d8d48ca7-21b7-485e-ad53-04f0390c9ad7'],15,,,,,,,,,,,,,,,Barcelona,217,00:21:15.221,Pass,,16.7,57.9,29.9,25.0,1,5,2,2,0.009777,0.010013,0.0002360000000000001,0.0002360000000000001,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.757174,,,,,,,,,,,,,aedb2704-0a2c-4906-95ea-09a5d748bbdb,3418,,,"[37.9, 21.4]",69296,66,,,,0.09065989,,Left Foot,,,"[51.1, 22.6]",,Ground Pass,,13.254434,,,,,Andrés Iniesta Luján,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,139,Barcelona,217,['960ba86c-22f4-4583-ae60-97bc96b94a0e'],18,,,,,,,,,,,,,,,Barcelona,217,00:21:18.856,Pass,,37.9,21.4,51.1,22.6,3,2,4,2,0.011105,0.012692,0.0015869999999999999,0.0015869999999999999,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.006183,,,,,,,,,,,,,38a7f790-e6f5-48b6-b50d-054aef52953f,3421,,,"[50.5, 28.3]",69296,66,,,,1.8340454,,Right Foot,,,"[46.7, 42.4]",,Ground Pass,,14.603082,,,,,Sergio Busquets i Burgos,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,139,Barcelona,217,['0bb8f5ae-53f6-44d8-8958-2a8e8a35e095'],21,,,,,,,,,,,,,,,Barcelona,217,00:21:21.935,Pass,,50.5,28.3,46.7,42.4,4,2,4,4,0.012692,0.012626,-6.600000000000009e-05,0.0,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.520254,,,,,,,,,,,,,263647c3-390d-4d6f-b3b4-c637f581e067,3424,,,"[46.9, 43.2]",69296,66,,,,0.80562663,,Right Foot,,,"[80.8, 78.5]",,High Pass,,48.941803,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['140e5efc-e6ab-42dc-baf0-0a3f97ef8a11'],24,,,,,,,,,,,,,,,Barcelona,217,00:21:24.554,Pass,,46.9,43.2,80.8,78.5,4,4,7,7,0.012626,0.017451,0.004825000000000001,0.004825000000000001,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.4523,,,,,,,,,,,,,fa128b70-04f6-48e5-a4a4-6497006e584f,3439,,,"[86.8, 63.6]",69296,66,,,,3.0518346,,Left Foot,,,"[76.8, 64.5]",,Ground Pass,,10.040419,,,,,Daniel Alves da Silva,,,,,,Recovery,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,139,Barcelona,217,['f9c995b6-68eb-42f2-8460-2eb419bb2462'],34,,,,,,,,,,,,,,,Barcelona,217,00:21:34.433,Pass,,86.8,63.6,76.8,64.5,8,6,7,6,0.024015,0.018703,-0.005312000000000001,0.0,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.7389,,,,,,,,,,,,,137f7711-4b0c-470f-a57b-7f207e390ce7,3442,,,"[76.8, 64.5]",69296,66,,,,0.8294872,,Left Foot,,,"[83.3, 71.6]",,Ground Pass,,9.626006,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['7f97ec0e-6f31-433f-90e6-a856b2b3fc32'],36,,,,,,,,,,,,,,,Barcelona,217,00:21:36.035,Pass,,76.8,64.5,83.3,71.6,7,6,8,7,0.018703,0.021221,0.0025179999999999994,0.0025179999999999994,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.76341,,,,,,,,,,,,,3784912a-e977-4b0b-8202-6d9d554454e9,3446,,,"[85.0, 71.0]",69296,66,,,,-2.7167604,,Right Foot,,,"[76.6, 67.2]",,Ground Pass,,9.219544,,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,139,Barcelona,217,"['9cd41401-3b3c-4513-916a-16ec1071fe6e', 'e0b7e748-b0a9-4c38-9e2c-e11ace1f32f7']",36,,,,,,,,,,,,,,,Barcelona,217,00:21:36.854,Pass,True,85.0,71.0,76.6,67.2,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.856116,,,,,,,,,,,,,6d75bc7e-2afd-445c-a68a-742d7dbaf0c2,3449,,,"[76.6, 67.2]",69296,66,,,,-1.2553748,,Right Foot,,,"[79.7, 57.7]",,Ground Pass,,9.992997,,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['7c72da04-bc4c-4529-a7fa-582797b8db98'],37,,,,,,,,,,,,,,,Barcelona,217,00:21:37.877,Pass,,76.6,67.2,79.7,57.7,7,6,7,5,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.853,,,,,,,,,,,,,1ee70a1d-0d2c-4ca8-a5b1-c6fd4ab0f7da,3453,,,"[79.7, 58.6]",69296,66,,,,1.7498116,,Right Foot,,,"[77.8, 69.1]",,Ground Pass,,10.67052,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,139,Barcelona,217,"['518a8c2b-18b1-4836-9eb9-b496e0dc2e3c', 'a406c03c-9707-43be-89ad-efe6163093e2']",40,,,,,,,,,,,,,,,Barcelona,217,00:21:40.553,Pass,True,79.7,58.6,77.8,69.1,7,5,7,6,0.019351,0.018703,-0.0006479999999999993,0.0,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.1578,,,,,,,,,,,,,dd2c5041-28e8-4b39-9e89-3a61e0e15ffc,3456,,,"[77.8, 69.1]",69296,66,,,,-2.0131705,,Right Foot,,,"[71.5, 55.8]",,Ground Pass,,14.716658,,,,,Sergio Busquets i Burgos,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,139,Barcelona,217,['03d1d6bc-700b-438d-96d1-100e917d6563'],41,,,,,,,,,,,,,,,Barcelona,217,00:21:41.446,Pass,,77.8,69.1,71.5,55.8,7,6,7,5,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.977827,,,,,,,,,,,,,1b55a154-5b16-43e2-a1cb-5a5d40a199be,3459,,,"[71.5, 55.8]",69296,66,,,,0.9388221,,Left Foot,,,"[79.7, 67.0]",,Ground Pass,,13.880922,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['a131a2a3-e49b-4728-ad41-f7fcb369a725'],42,,,,,,,,,,,,,,,Barcelona,217,00:21:42.644,Pass,,71.5,55.8,79.7,67.0,7,5,7,6,0.019351,0.018703,-0.0006479999999999993,0.0,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.825361,,,,,,,,,,,,,8f5c91e8-4e4b-4e37-8bb4-ff0fffdc5d10,3462,,,"[79.7, 67.0]",69296,66,,,,0.697542,,Right Foot,,,"[90.2, 75.8]",,Ground Pass,,13.7,,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,139,Barcelona,217,['802ad20c-c6fe-4eaf-93ce-b002445b6ef8'],45,,,,,,,,,,,,,,,Barcelona,217,00:21:45.969,Pass,,79.7,67.0,90.2,75.8,7,6,8,7,0.018703,0.021221,0.0025179999999999994,0.0025179999999999994,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.9961,,,,,,,,,,,,,35dcd375-9ea1-450b-b2fe-2bedafdd0cd6,3466,,,"[85.8, 74.3]",69296,66,,,,-2.7096348,,Left Foot,,,"[71.7, 67.8]",,Ground Pass,,15.526107,,,,,Sergio Busquets i Burgos,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['8a2da43e-f838-4d79-a5c0-361aad97d712'],50,,,,,,,,,,,,,,,Barcelona,217,00:21:50.574,Pass,,85.8,74.3,71.7,67.8,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.7551,,,,,,,,,,,,,a29bef04-2690-4165-8af0-60a3fb7a86d4,3468,,,"[71.7, 67.8]",69296,66,,,,-0.9254155,,Right Foot,,,"[84.5, 50.8]",,Ground Pass,,21.280037,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['d6ce7311-eb9d-4c0f-a6c6-a719f7a6fdd4'],51,,,,,,,,,,,,,,,Barcelona,217,00:21:51.570,Pass,,71.7,67.8,84.5,50.8,7,6,8,5,0.018703,0.024122,0.005419,0.005419,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.82531,,,,,,,,,,,,,1a4a9254-032b-4750-ae6b-9b5549575764,3470,,,"[84.5, 50.8]",69296,66,,,,-2.7776136,,Left Foot,,,"[74.0, 46.8]",,Ground Pass,,11.236102,,,Incomplete,,Andrés Iniesta Luján,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,139,Barcelona,217,"['1801542b-bc40-4188-9224-9dde36043176', 'b3fa1057-2623-4a67-bdc9-a79632317f80']",53,,,,,,,,,,,,,,,Barcelona,217,00:21:53.325,Pass,,84.5,50.8,74.0,46.8,8,5,7,4,0.024122,0.019971,-0.004151000000000002,0.0,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.472844,,,,,,,,,,,,,39474823-c753-427f-b51e-b63644fcdb2e,3477,,,"[65.2, 38.8]",69296,66,,,,0.44344833,,Left Foot,,,"[81.2, 46.4]",,Low Pass,,17.713272,,,,,Lionel Andrés Messi Cuccittini,,,,,,Recovery,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,139,Barcelona,217,['b81d5f0f-9922-43e9-afc2-1c244aee839c'],56,,,,,,,,,,,,,,,Barcelona,217,00:21:56.194,Pass,,65.2,38.8,81.2,46.4,6,3,7,4,0.016895,0.019971,0.003075999999999999,0.003075999999999999,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.913,,,,,,,,,,,,,18bb70db-c209-4dfc-a9bf-71cdbb8348f4,3486,,,"[27.6, 29.6]",69296,67,,,,1.1045033,,Right Foot,,,"[35.2, 44.7]",,Ground Pass,,16.904734,,,Incomplete,,Sergio Rodríguez García,,,,,,,2,From Throw In,Abel Enrique Aguilar Tapia,6192.0,Left Defensive Midfield,139,Barcelona,217,"['20074b4e-f13f-4282-9552-50756eb08ae2', 'a94ed432-fb68-4f99-9c67-2500e43a7c06', 'da5e8cd4-8ff6-4967-81e6-61d14b3b8707']",2,,,,,,,,,,,,,,,Hércules,1218,00:22:02.237,Pass,True,27.6,29.6,35.2,44.7,2,2,3,4,0.010013,0.011324,0.0013110000000000014,0.0013110000000000014,,,0.14714292,0.14714292,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
