bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,4.6111,,,,,,,,,,,,,30f3d096-17d2-457e-81a6-3fdb2af7fde7,3832,,"[15.2, 70.6]",69283,84,,,,,0.17657313,,Right Foot,,,,"[66.2, 79.7]",,High Pass,,51.8055,,Out,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,172,Mallorca,1043,['ca53bbb9-b00c-4da6-8112-be987d144f45'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.452,Pass,True,15.2,70.6,66.2,79.7,1,7,6,7,0.007796,0.014736,0.006940000000000001,0.006940000000000001,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.851651,,,,,,,,,,,,,e8faa793-dadf-42e8-93eb-c2144caa0b2f,3834,,"[55.3, 0.1]",69283,85,,True,,,1.262575,,,,,,"[63.1, 24.6]",,High Pass,,25.71167,,,,Sergio Tejera Rodríguez,,,,,,Throw-in,2,From Throw In,Ayoze Díaz Díaz,26147.0,Left Back,173,Mallorca,1043,['626c9b6b-3401-44e5-8af5-5e8671d1bfa5'],22,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:22.595,Pass,,55.3,0.1,63.1,24.6,5,0,6,2,0.012483,0.016856,0.004373,0.004373,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.7825,,,,,,,,,,,,,1d9a4929-2c9d-442b-b1ee-b8833df42cb5,3836,,"[62.7, 26.2]",69283,85,,,,,1.1694081,,Left Foot,,,,"[83.2, 74.5]",,High Pass,,52.47037,,,,Emilio Nsue López,,,True,,,,2,From Throw In,Sergio Tejera Rodríguez,24073.0,Center Attacking Midfield,173,Mallorca,1043,['9899bbc9-60c7-4ebd-9a4b-5a3936c5aa11'],25,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:25.191,Pass,,62.7,26.2,83.2,74.5,6,2,8,7,0.016856,0.021221,0.004365000000000001,0.004365000000000001,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.0583,,,,,,,,,,,,,df0bfdeb-779c-4cb9-bfb0-554f6d949ad7,3840,,"[27.9, 19.5]",69283,85,,,,,-0.70307636,,Head,,,,"[44.3, 5.6]",,Low Pass,,21.49814,,,,Maxwell Scherrer Cabelino Andrade,,,,,,Recovery,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,174,Barcelona,217,['1477ba70-59f2-4f6b-996d-e5d6caceb60a'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:40:29.720,Pass,,27.9,19.5,44.3,5.6,2,1,4,0,0.009424,0.011263,0.0018390000000000004,0.0018390000000000004,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.065915,,,,,,,,,,,,,acc21fad-36c4-49d9-8434-3e681584ee38,3843,,"[44.3, 5.6]",69283,85,,,,,1.2430578,,Left Foot,,,,"[49.4, 20.6]",,Low Pass,,15.843295,,,,Ibrahim Afellay,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,174,Barcelona,217,['e1a477b4-ad1f-407c-91cd-0ea22bd3c6f8'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:40:31.819,Pass,,44.3,5.6,49.4,20.6,4,0,4,2,0.011263,0.012692,0.0014289999999999997,0.0014289999999999997,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.892509,,,,,,,,,,,,,c831142d-14aa-4e05-a0ca-4b14dcef6340,3847,,"[42.5, 19.6]",69283,85,,,,,1.8650309,,Right Foot,,,,"[39.5, 29.5]",,Ground Pass,,10.3445635,,,,Sergio Busquets i Burgos,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,174,Barcelona,217,"['550cfab1-f81b-4c8e-bca9-0efc9322a813', '59a131d9-2f52-4e1e-aad0-b2e8eff5db1d']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:40:35.122,Pass,True,42.5,19.6,39.5,29.5,4,1,3,2,0.012147,0.011105,-0.0010419999999999995,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.9555,,,,,,,,,,,,,298c4ffc-cb8e-488b-8174-a56a7cb3c9dd,3850,,"[39.5, 29.7]",69283,85,,,,,-0.4636476,,Right Foot,,,,"[53.7, 22.6]",,Ground Pass,,15.876082,,,,Andrés Iniesta Luján,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Barcelona,217,['6e15c157-2c12-4566-b470-bebf9e05098c'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:40:36.110,Pass,,39.5,29.7,53.7,22.6,3,2,5,2,0.011105,0.014291,0.0031859999999999996,0.0031859999999999996,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.78171,,,,,,,,,,,,,43ff82c6-9815-4ea5-b46f-d1868c289426,3853,,"[54.5, 22.2]",69283,85,,,,,-2.91349,,Right Foot,,,,"[37.7, 18.3]",,Ground Pass,,17.246738,,,,Ibrahim Afellay,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,174,Barcelona,217,['eb6f760d-0939-4402-89b8-804f12202b42'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:40:37.106,Pass,,54.5,22.2,37.7,18.3,5,2,3,1,0.014291,0.010595,-0.0036959999999999996,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.646534,,,,,,,,,,,,,a60efdf3-b11f-4e4d-b955-165bb2348a94,3856,,"[37.7, 18.3]",69283,85,,,,,1.5707964,,Right Foot,,,,"[37.7, 29.5]",,Ground Pass,,11.2,,,,Sergio Busquets i Burgos,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,174,Barcelona,217,['4ca393df-f40d-4a0a-bae7-6d74f04ddcb3'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:40:38.718,Pass,,37.7,18.3,37.7,29.5,3,1,3,2,0.010595,0.011105,0.00051,0.00051,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.5514,,,,,,,,,,,,,c4a80bf7-fdca-45d6-8dc3-f375f7532dd4,3859,,"[37.1, 29.2]",69283,85,,,,,1.6410323,,Right Foot,,,,"[35.7, 49.1]",,Ground Pass,,19.949186,,,,Gerard Piqué Bernabéu,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Barcelona,217,['b2da8808-94a0-4d1c-aac9-347311aff74c'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:40:40.460,Pass,,37.1,29.2,35.7,49.1,3,2,3,4,0.011105,0.011324,0.00021900000000000044,0.00021900000000000044,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.751,,,,,,,,,,,,,7c1e0784-3fd0-4bfd-a63c-3f89b9fb5d95,3862,,"[39.0, 56.8]",69283,85,,,,,-0.52340543,,Right Foot,,,,"[61.7, 43.7]",,Ground Pass,,26.208776,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,174,Barcelona,217,['76ab378b-57fa-4c94-9a1f-6357a8ebebc0'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:40:44.423,Pass,,39.0,56.8,61.7,43.7,3,5,6,4,0.011105,0.016895,0.00579,0.00579,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.282,,,,,,,,,,,,,80ecc8ae-b222-4555-a4d8-ad8702bce892,3865,,"[61.5, 43.5]",69283,85,,,,,-2.0952663,,Left Foot,,,,"[54.5, 31.4]",,Ground Pass,,13.978912,,,,Andrés Iniesta Luján,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,174,Barcelona,217,['20e67734-82c7-4a0e-901d-4b00c1002e7a'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.168,Pass,,61.5,43.5,54.5,31.4,6,4,5,3,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.634585,,,,,,,,,,,,,aee3a87f-f7ca-4a8a-b650-b078d2e75c5b,3868,,"[55.3, 29.8]",69283,85,,,,,-1.1231474,,Right Foot,,,,"[67.4, 4.6]",,Ground Pass,,27.954428,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,174,Barcelona,217,['4eeff7fe-b332-46ac-9399-8f098f0197eb'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:40:47.998,Pass,,55.3,29.8,67.4,4.6,5,2,6,0,0.014291,0.014736,0.00044500000000000095,0.00044500000000000095,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.0283,,,,,,,,,,,,,6f36e284-5227-43a9-a60b-a2a45198d959,3871,,"[67.4, 4.6]",69283,85,,,,,-0.1726815,,Left Foot,,,,"[76.0, 3.1]",,Ground Pass,,8.729834,,,,Ibrahim Afellay,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,174,Barcelona,217,['ef436b35-07c9-4487-97d4-9080005a31da'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.673,Pass,,67.4,4.6,76.0,3.1,6,0,7,0,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.751,,,,,,,,,,,,,b509298f-4d25-4073-894f-f5e670d972ad,3874,,"[75.8, 3.1]",69283,85,,,,,3.1415927,,Right Foot,,,,"[65.8, 3.1]",,Ground Pass,,10.0,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,174,Barcelona,217,['938d49f2-1301-43c4-83e5-315d8ef8e6a0'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:40:50.741,Pass,,75.8,3.1,65.8,3.1,7,0,6,0,0.017451,0.014736,-0.0027150000000000004,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.2359,,,,,,,,,,,,,7bc7f02b-9af7-49e5-9e7c-f71a251ae7f2,3877,,"[65.8, 3.1]",69283,85,,,,,1.9527755,,Left Foot,,,,"[61.1, 14.8]",,Ground Pass,,12.608727,,,,Andrés Iniesta Luján,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,174,Barcelona,217,['f3a7ddb7-1d05-4e96-aaa9-9d81964d183c'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.069,Pass,,65.8,3.1,61.1,14.8,6,0,6,1,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.304465,,,,,,,,,,,,,5e806eec-e9ac-4e1c-b7bf-5e99056ceba9,3880,,"[61.3, 15.0]",69283,85,,,,,0.6630613,,Right Foot,,,,"[75.0, 25.7]",,Ground Pass,,17.383326,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,174,Barcelona,217,"['78cca12a-ccb4-46d5-a2ff-cb6d4ca48113', '8028be53-f24b-49b0-a2fb-c3ca7a9ccef7']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:40:53.763,Pass,,61.3,15.0,75.0,25.7,6,1,7,2,0.016118,0.019351,0.0032329999999999998,0.0032329999999999998,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.229799,,,,,,,,,,,,,f629fbe0-1975-4fc5-8e7f-7065a61fa0cd,3891,,"[55.1, 57.3]",69283,86,,,,,-1.6334943,,Left Foot,,,,"[53.7, 35.0]",,High Pass,,22.343903,,,,Michaël Pereira,,,,,,,2,Regular Play,Sergio Tejera Rodríguez,24073.0,Center Attacking Midfield,175,Mallorca,1043,['e16ba8a8-0a35-4404-842c-6546fa2a5116'],1,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:01.338,Pass,,55.1,57.3,53.7,35.0,5,5,5,3,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.084799,,,,,,,,,,,,,07f28840-4d96-47f5-9c8d-a75370d77a87,3894,,"[50.8, 32.3]",69283,86,,,,,-1.3521274,,Right Foot,,,,"[52.4, 25.1]",,Ground Pass,,7.3756356,,,,Rubén González Rocha,,,,,,,2,Regular Play,Michaël Pereira,26671.0,Right Center Midfield,175,Mallorca,1043,['fb216dea-5fff-4849-8ac7-fd47a2c06150'],4,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:04.346,Pass,,50.8,32.3,52.4,25.1,5,3,5,2,0.014846,0.014291,-0.0005549999999999999,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.207634,,,,,,,,,,,,,31b0d9b0-61f5-47e5-900d-740be57534e6,3897,,"[53.3, 14.9]",69283,86,,,,,-0.7464568,,Right Foot,,,,"[61.3, 7.5]",,Ground Pass,,10.897706,,,,Ayoze Díaz Díaz,,,,,,,2,Regular Play,Rubén González Rocha,26068.0,Right Center Back,175,Mallorca,1043,['669c368c-83d2-4d80-810a-99a36864dfd0'],6,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:06.806,Pass,,53.3,14.9,61.3,7.5,5,1,6,0,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.829547,,,,,,,,,,,,,c821cafc-98e1-4b65-be59-ef19e0cb895e,3901,,"[63.4, 6.9]",69283,86,,,,,0.85478467,,Left Foot,,,,"[87.5, 34.6]",,High Pass,,36.71648,,,,Sergio Tejera Rodríguez,,,,,,,2,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,175,Mallorca,1043,"['976d09eb-3b01-4950-87d1-0f216ec969eb', 'e0d13f5b-5cc7-4fa3-ace0-ae8085dbacf2']",9,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:09.331,Pass,True,63.4,6.9,87.5,34.6,6,0,8,3,0.014736,0.023851,0.009115,0.009115,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.2414,,,,,,,,,,,,,5883b752-34c0-45d5-b0b3-a18554a1e250,3905,,"[29.9, 54.7]",69283,86,,,,,-0.03091798,,Head,,,,"[39.6, 54.4]",,Low Pass,,9.7046385,,,,Sergio Busquets i Burgos,,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,176,Barcelona,217,['b7fcc7af-324f-41cb-913c-37869c71bddf'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.192,Pass,,29.9,54.7,39.6,54.4,2,5,3,5,0.010013,0.011105,0.001092000000000001,0.001092000000000001,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.7839,,,,,,,,,,,,,aee2273d-4540-48be-a6bc-a061079e828b,3907,,"[40.6, 53.9]",69283,86,,,,,-1.0028356,,Right Foot,,,,"[47.3, 43.4]",,Low Pass,,12.455521,,,,Andrés Iniesta Luján,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,176,Barcelona,217,['36fb347a-b04e-4d5b-9485-321da368c635'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.433,Pass,,40.6,53.9,47.3,43.4,3,5,4,4,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.033,,,,,,,,,,,,,a1d371d5-13fd-4d99-afda-a2b9ac3f2467,3911,,"[52.5, 37.8]",69283,86,,,,,0.09193866,,Right Foot,,,,"[66.6, 39.1]",,Ground Pass,,14.159802,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,176,Barcelona,217,"['894bb177-9f68-4d46-b041-29992eda08ec', 'de134cca-6ba1-41d3-90ac-f7a46e318b80']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.530,Pass,True,52.5,37.8,66.6,39.1,5,3,6,3,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,3.1749,,,,,,,,,,,,,15a55865-0eee-4a52-b2a4-8a0e3dc06d28,3914,,"[64.5, 36.9]",69283,86,,,,,-0.35253263,,Left Foot,,,,"[105.0, 22.0]",,Ground Pass,,43.15391,,,,Ibrahim Afellay,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,176,Barcelona,217,['9f6a98a7-e754-4541-be76-ca71e9d89401'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:41:18.594,Pass,,64.5,36.9,105.0,22.0,6,3,10,2,0.016895,0.054911,0.038016,0.038016,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.2839,,,,,,,,,,,,,b91fe017-db09-4026-a244-52e5877a7c11,3917,,"[105.0, 22.0]",69283,86,,,,,1.9341894,,Left Foot,,,,"[99.6, 36.2]",,Ground Pass,,15.192103,,Incomplete,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,176,Barcelona,217,['b2b062d2-9202-4880-8aee-8cb7cb876c37'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.849,Pass,,105.0,22.0,99.6,36.2,10,2,9,3,0.054911,0.035113,-0.019798000000000003,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.3377,,,,,,,,,,,,,067da8d9-ed9d-406a-aad7-5fb8ae19173c,3919,,"[77.1, 0.1]",69283,86,,,,,1.830679,,,,,,"[72.5, 17.4]",,Low Pass,,17.901117,,,,Sergio Busquets i Burgos,,,,,,Throw-in,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,177,Barcelona,217,['73793ab1-9857-49f5-a51f-3d64eb161e5b'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.886,Pass,,77.1,0.1,72.5,17.4,7,0,7,1,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.319,,,,,,,,,,,,,940a02bf-6208-420c-b252-1bbe8a49dfda,3923,,"[73.3, 16.9]",69283,86,,,,,1.1025084,,Right Foot,,,,"[82.0, 34.1]",,High Pass,,19.275114,,Incomplete,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,177,Barcelona,217,"['64718e12-fd88-4408-b8e3-c7e2a58f6c61', '9fe2c5a6-d262-4731-a165-7be21b1e3ebc']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.303,Pass,True,73.3,16.9,82.0,34.1,7,1,8,3,0.018703,0.023851,0.005148,0.005148,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.23164,,,,,,,,,,,,,9fe2c5a6-d262-4731-a165-7be21b1e3ebc,3924,,"[38.1, 46.0]",69283,86,,,,,-2.9981403,,Right Foot,,,,"[29.1, 44.7]",,Low Pass,,9.093404,,,,Rubén González Rocha,,,,,,Recovery,2,Regular Play,Sergio Tejera Rodríguez,24073.0,Center Attacking Midfield,178,Mallorca,1043,"['1ad7ad29-8468-4af0-aa93-0ef87add9d32', '940a02bf-6208-420c-b252-1bbe8a49dfda']",42,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:42.622,Pass,,38.1,46.0,29.1,44.7,3,4,2,4,0.011324,0.010165,-0.0011590000000000003,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.141259,,,,,,,,,,,,,7a666ac1-112d-4adf-85b4-ea83127e601c,3927,,"[34.2, 47.1]",69283,86,,,,,0.5796555,,Right Foot,,,,"[48.1, 56.2]",,Ground Pass,,16.61385,,,,Akihiro Ienaga,,,,,,,2,Regular Play,Rubén González Rocha,26068.0,Right Center Back,178,Mallorca,1043,['314e4056-bb27-4a3e-b300-0205f6ad9bf8'],45,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:45.053,Pass,,34.2,47.1,48.1,56.2,3,4,4,5,0.011324,0.012692,0.0013679999999999994,0.0013679999999999994,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.1507,,,,,,,,,,,,,e398e2a4-8f18-423e-b8b2-fec1791e120b,3930,,"[48.1, 56.2]",69283,86,,,,,-2.7958171,,Left Foot,,,,"[32.0, 50.4]",,Ground Pass,,17.11286,,,,José Carlos de Araújo Nunes,,,,,,,2,Regular Play,Akihiro Ienaga,26735.0,Left Wing,178,Mallorca,1043,['13484f05-a1f7-4c02-8a64-351abfada8d6'],48,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:48.030,Pass,,48.1,56.2,32.0,50.4,4,5,3,5,0.012692,0.011105,-0.0015869999999999999,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.291467,,,,,,,,,,,,,c4e13c28-8141-4b2c-b088-3792f80c409c,3933,,"[33.0, 49.3]",69283,86,,,,,1.4633684,,Right Foot,,,,"[35.2, 69.7]",,Ground Pass,,20.518284,,,,Pablo Cendrós López,,,,,,,2,Regular Play,José Carlos de Araújo Nunes,25992.0,Left Center Back,178,Mallorca,1043,['1a042f57-7791-45c3-b5a4-4e91c567f798'],49,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:49.260,Pass,,33.0,49.3,35.2,69.7,3,4,3,6,0.011324,0.010595,-0.0007290000000000005,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,3.8795,,,,,,,,,,,,,d125cda9-7a4e-4913-9e5a-a7f36967d35d,3937,,"[36.3, 69.4]",69283,86,,,,,-0.7963466,,Right Foot,,,,"[63.4, 41.7]",,High Pass,,38.751774,,Incomplete,,Pierre Achille Webó Kouamo,,,,,,,2,Regular Play,Pablo Cendrós López,26737.0,Right Back,178,Mallorca,1043,"['1b504487-9764-4e24-b55c-ab36bb76074a', '6671cee9-065d-49ad-b8bc-7b935d1295d7', 'db482939-7630-4983-a97b-9d437eba907b']",50,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:50.592,Pass,True,36.3,69.4,63.4,41.7,3,6,6,4,0.010595,0.016895,0.0063,0.0063,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.050376,,,,,,,,,,,,,146698e3-5f00-470f-9ea3-8505d63e4a49,3942,,"[33.1, 49.9]",69283,86,,,,,-1.0704259,,Right Foot,,,,"[51.8, 15.7]",,High Pass,,38.978584,,,,Ayoze Díaz Díaz,,,,,,,2,Regular Play,José Carlos de Araújo Nunes,25992.0,Left Center Back,178,Mallorca,1043,['a2faed01-34c1-4b65-ac92-ac88ef3360c0'],57,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:57.625,Pass,,33.1,49.9,51.8,15.7,3,4,5,1,0.011324,0.013845,0.002520999999999999,0.002520999999999999,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.142311,,,,,,,,,,,,,f1b7fa32-0f96-4308-a776-81994dd91df7,3945,,"[70.7, 21.7]",69283,87,,,,,-1.0000831,,Left Foot,,,,"[81.1, 5.5]",,Ground Pass,,19.250975,,,,Michaël Pereira,,,,,,,2,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,178,Mallorca,1043,['f9cd5c52-e37b-45a5-92a2-3ae3fcd419b6'],4,,,,,,,,,,,,,,,,,Mallorca,1043,00:42:04.814,Pass,,70.7,21.7,81.1,5.5,7,2,8,0,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
