ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.7678,,,,,,,,,,,,,3aaf4b6f-16d1-47a0-b63c-c96fe8cb6b8c,2420,,"[45.3, 16.5]",69300,56,,,,,0.1905181,,Left Foot,,,,"[73.3, 21.9]",High Pass,,28.51596,,,,Florent Sinama-Pongolle,,,,,,2,Regular Play,Ivan Obradović,23651.0,Left Wing Back,104,Real Zaragoza,395,['a001299b-5075-4386-9bfc-de987c36d828'],18,,,,,,,,,,,,,,,Real Zaragoza,395,00:11:18.393,Pass,,45.3,16.5,73.3,21.9,4,1,7,2,0.012147,0.019351,0.007204,0.007204,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.439264,,,,,,,,,,,,,82a30c71-042c-4774-9ec5-4e17d832dfa8,2431,,"[80.8, 27.5]",69300,57,,,,,0.45807663,,Right Foot,,,,"[109.6, 41.7]",High Pass,,32.110435,,Incomplete,,,,,,,Free Kick,2,From Free Kick,Florent Sinama-Pongolle,26083.0,Left Center Forward,106,Real Zaragoza,395,['0f9d7ccc-a260-44eb-9bfe-206920dac711'],37,,,,,,,,,,,,,,,Real Zaragoza,395,00:12:37.942,Pass,,80.8,27.5,109.6,41.7,7,2,10,4,0.019351,0.108051,0.0887,0.0887,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.7277,,,,,,,,,,,,,0a82a820-61e2-44fb-abc5-3dbcbe0ba2bf,2442,,"[98.2, 64.2]",69300,57,,,,,0.821527,,Right Foot,,,,"[106.2, 72.8]",Ground Pass,,11.745638,,,,Ander Herrera Agüera,,,,,,2,From Free Kick,Paulo César Da Silva Barrios,26761.0,Left Center Back,106,Real Zaragoza,395,"['29ac442a-951b-4125-8f05-cb7194650d22', 'a681fd1d-eb6e-404b-a69d-c85ea7edaf91']",45,,,,,,,,,,,,,,,Real Zaragoza,395,00:12:45.770,Pass,True,98.2,64.2,106.2,72.8,9,6,10,7,0.029533,0.034851,0.005318,0.005318,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.81038,,,,,,,,,,,,,560b8260-fe53-4be6-8943-372770d9849d,2445,,"[107.1, 73.1]",69300,57,,,,,-2.4517927,,Right Foot,,,,"[99.1, 66.5]",Ground Pass,,10.371114,,,,Paulo César Da Silva Barrios,,,,,,2,From Free Kick,Ander Herrera Agüera,3606.0,Center Attacking Midfield,106,Real Zaragoza,395,['dd39720e-68e5-4a8e-a406-350612124b59'],46,,,,,,,,,,,,,,,Real Zaragoza,395,00:12:46.538,Pass,,107.1,73.1,99.1,66.5,10,7,9,6,0.034851,0.029533,-0.005318,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.3883,,,,,,,,,,,,,48ca22c9-ebca-41f5-ab84-d8507e0bead8,2449,,"[98.8, 66.8]",69300,57,,,,,-0.25255427,,Right Foot,,,,"[101.9, 66.0]",Ground Pass,,3.2015622,,Incomplete,,Ander Herrera Agüera,,,,,,2,From Free Kick,Paulo César Da Silva Barrios,26761.0,Left Center Back,106,Real Zaragoza,395,"['70c45389-3d37-4e4b-a0eb-1ff3f618c337', 'bff434eb-5569-48ab-adb8-c8c512ad6401', 'ecb36838-2a04-4508-a012-0ff31552e04c']",48,,,,,,,,,,,,,,,Real Zaragoza,395,00:12:48.001,Pass,True,98.8,66.8,101.9,66.0,9,6,10,6,0.029533,0.04067,0.011136999999999998,0.011136999999999998,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.048583,,,,,,,,,,,,,d04f34c2-77b9-4bfb-9621-1be2a8055a11,2454,,"[96.8, 66.8]",69300,57,,,,,0.7233311,,Left Foot,,,,"[106.2, 75.1]",High Pass,,12.539936,,,,Ander Herrera Agüera,,,,,,2,From Free Kick,Paulo César Da Silva Barrios,26761.0,Left Center Back,106,Real Zaragoza,395,['7cdd3cbe-4c5e-455e-9a09-56f6247600f0'],48,,,,,,,,,,,,,,,Real Zaragoza,395,00:12:48.681,Pass,,96.8,66.8,106.2,75.1,9,6,10,7,0.029533,0.034851,0.005318,0.005318,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.917099,,,,,,,,,,,,,1b9a99df-43a1-42aa-9ddc-053246b48b35,2459,,"[107.9, 80.0]",69300,58,,,,,-1.2182432,,,,,,"[111.8, 69.4]",High Pass,,11.294689,,,,Ikechukwu Uche,,,,,Throw-in,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,107,Real Zaragoza,395,['59f42f6b-27d9-4e4f-9eff-0fbd7e0f8bde'],2,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:02.775,Pass,,107.9,80.0,111.8,69.4,10,7,11,6,0.034851,0.046477,0.011625999999999997,0.011625999999999997,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.1949,,,,,,,,,,,,,74c1f18e-3db3-4bbf-9675-7d8c9d203593,2463,,"[113.5, 73.1]",69300,58,,,,,-3.1058936,,Right Foot,,,,"[110.7, 73.0]",Ground Pass,,2.8017852,,Incomplete,,,,,,,,2,From Throw In,Ikechukwu Uche,23930.0,Right Center Forward,107,Real Zaragoza,395,"['e895db13-63eb-4e43-9919-6b0fd376d132', 'fde742cc-2bc5-4b15-bacc-27a8cf9babad']",5,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:05.235,Pass,True,113.5,73.1,110.7,73.0,11,7,11,7,0.037926,0.037926,0.0,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.891848,,,,,,,,,,,,,2a6e7db0-2f04-47b0-be8e-1e737c92e2f8,2465,,"[107.9, 80.0]",69300,58,,,,,-1.2998495,,,,,,"[111.4, 67.4]",High Pass,,13.077079,,,,Ikechukwu Uche,,,,,Throw-in,2,From Throw In,Carlos Andrés Diogo Enseñat,26022.0,Right Wing Back,108,Real Zaragoza,395,['0af04c90-8c38-4890-bd1d-71b3ec0bb35b'],20,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:20.486,Pass,,107.9,80.0,111.4,67.4,10,7,11,6,0.034851,0.046477,0.011625999999999997,0.011625999999999997,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.675,,,,,,,,,,,,,4f5fe066-84da-4f79-b032-55dfe110527b,2468,,"[109.4, 74.5]",69300,58,,,,,-2.332943,,Right Foot,,,,"[103.1, 67.9]",Ground Pass,,9.124144,,Incomplete,,Ander Herrera Agüera,,,,,,2,From Throw In,Ikechukwu Uche,23930.0,Right Center Forward,108,Real Zaragoza,395,"['2f8bb56f-a769-4ec8-8365-a641776b2576', '55cc7e07-3baf-4d40-ac21-093b34d79e89']",25,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:25.152,Pass,,109.4,74.5,103.1,67.9,10,7,10,6,0.034851,0.04067,0.005818999999999998,0.005818999999999998,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.46369,,,,,,,,,,,,,600499a2-11d3-48aa-a7f9-757945e862c6,2471,,"[95.6, 80.0]",69300,58,,True,,,-0.65607905,,,,,,"[108.2, 70.3]",High Pass,,15.9012575,,,,Ikechukwu Uche,,,,,Throw-in,2,From Throw In,Carlos Andrés Diogo Enseñat,26022.0,Right Wing Back,109,Real Zaragoza,395,['d633aa25-112b-4911-baf6-15f6aa1822b4'],31,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:31.817,Pass,,95.6,80.0,108.2,70.3,9,7,10,7,0.027563,0.034851,0.007287999999999999,0.007287999999999999,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.5306,,,,,,,,,,,,,21b0fbb1-e7bc-4ed3-a20d-a7f49d373560,2476,,"[11.3, 3.9]",69300,58,,,,,1.4056476,,Right Foot,,,,"[13.0, 14.1]",Ground Pass,,10.340696,,,,Gabriel Alejandro Milito,,,,,Recovery,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,110,Barcelona,217,['e3373d9c-5a96-419a-8e9a-7079b5236cd6'],36,,,,,,,,,,,,,,,Barcelona,217,00:13:36.050,Pass,,11.3,3.9,13.0,14.1,0,0,0,1,0.006383,0.007501,0.001118,0.001118,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.4469,,,,,,,,,,,,,9d3e9863-fe96-4b6a-a930-d6f2c23569cd,2479,,"[12.7, 14.7]",69300,58,,,,,-2.3718183,,Left Foot,,,,"[6.2, 8.4]",Ground Pass,,9.052072,,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,110,Barcelona,217,['8e79cb1e-c6f3-4555-95fd-110879d7e28c'],37,,,,,,,,,,,,,,,Barcelona,217,00:13:37.067,Pass,,12.7,14.7,6.2,8.4,0,1,0,0,0.007501,0.006383,-0.001118,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.6641,,,,,,,,,,,,,c6b76622-6b15-49de-a16b-48a73e8239d9,2481,,"[7.4, 9.1]",69300,58,,,,,-0.364526,,Right Foot,,,,"[15.0, 6.2]",Ground Pass,,8.134495,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,110,Barcelona,217,['394eab4d-b02d-421e-bc3d-521e3634e08b'],37,,,,,,,,,,,,,,,Barcelona,217,00:13:37.514,Pass,,7.4,9.1,15.0,6.2,0,0,1,0,0.006383,0.007796,0.0014130000000000002,0.0014130000000000002,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.3433,,,,,,,,,,,,,0eedcc01-d932-4211-bebc-8982505e36b8,2485,,"[17.6, 5.6]",69300,58,,,,,3.0072713,,Right Foot,,,,"[6.5, 7.1]",Ground Pass,,11.200892,,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,110,Barcelona,217,['be499093-e344-4976-93f2-e00465a27c33'],38,,,,,,,,,,,,,,,Barcelona,217,00:13:38.985,Pass,,17.6,5.6,6.5,7.1,1,0,0,0,0.007796,0.006383,-0.0014130000000000002,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.7335,,,,,,,,,,,,,c398a0d7-cfd5-4506-b07b-3612e8a2f22a,2489,,"[4.6, 6.5]",69300,58,,,,,-0.27596048,,Left Foot,,,,"[27.2, 0.1]",High Pass,,23.48872,,Out,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,110,Barcelona,217,['6a9e2f50-dd2c-41c7-bf12-a6c0a9ee7b82'],40,,,,,,,,,,,,,,,Barcelona,217,00:13:40.368,Pass,True,4.6,6.5,27.2,0.1,0,0,2,0,0.006383,0.008449,0.002066,0.002066,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.819533,,,,,,,,,,,,,1cecf9cb-1cb0-4d9e-94fc-e54ec6996a2e,2490,,"[94.9, 80.0]",69300,58,,,,,-0.47793236,,,,,,"[108.8, 72.8]",High Pass,,15.654073,,,,Ikechukwu Uche,,,,,Throw-in,2,From Throw In,Carlos Andrés Diogo Enseñat,26022.0,Right Wing Back,111,Real Zaragoza,395,['b8c96b7b-68fa-4679-9ef2-9903817d1c76'],52,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:52.943,Pass,,94.9,80.0,108.8,72.8,9,7,10,7,0.027563,0.034851,0.007287999999999999,0.007287999999999999,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.080522,,,,,,,,,,,,,2ae07432-1cc0-4fba-a1f9-ba04fbfe3337,2494,,"[112.7, 74.2]",69300,58,,,,,-2.2774105,,Left Foot,,,,"[105.7, 66.0]",Ground Pass,,10.781466,,,,Ander Herrera Agüera,,,,,,2,From Throw In,Ikechukwu Uche,23930.0,Right Center Forward,111,Real Zaragoza,395,['706fb04c-c7cf-4402-9eba-9c87e10aeb04'],54,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:54.344,Pass,,112.7,74.2,105.7,66.0,11,7,10,6,0.037926,0.04067,0.0027439999999999964,0.0027439999999999964,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.338618,,,,,,,,,,,,,eab86deb-b9fd-458e-91f8-2976dc8d351c,2497,,"[105.6, 65.9]",69300,58,,,,,-1.3334221,,Right Foot,,,,"[107.1, 59.7]",Low Pass,,6.3788714,,Incomplete,,,,,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,111,Real Zaragoza,395,['adfca764-bd0e-42a0-bcb7-1222bfa028d7'],56,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:56.232,Pass,,105.6,65.9,107.1,59.7,10,6,10,5,0.04067,0.054911,0.014241000000000004,0.014241000000000004,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.661968,,,,,,,,,,,,,0db235b3-072c-4e47-be52-32a93a11d819,2501,,"[11.9, 32.0]",69300,59,,,,,0.0542104,,Keeper Arm,,,,"[24.8, 32.7]",Ground Pass,,12.918979,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,112,Barcelona,217,['2a2383f5-6c2a-4f9d-add3-d5cf92564731'],0,,,,,,,,,,,,,,,Barcelona,217,00:14:00.206,Pass,,11.9,32.0,24.8,32.7,0,3,2,3,0.009411,0.010165,0.0007540000000000012,0.0007540000000000012,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.049798,,,,,,,,,,,,,dbea7bc4-3847-43f9-b866-78524ce117ad,2504,,"[37.5, 38.4]",69300,59,,,,,1.0593995,,Right Foot,,,,"[56.3, 71.9]",Ground Pass,,38.41471,,,,Daniel Alves da Silva,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,112,Barcelona,217,['29b78fa2-1ea0-4525-a390-060912061a43'],3,,,,,,,,,,,,,,,Barcelona,217,00:14:03.247,Pass,,37.5,38.4,56.3,71.9,3,3,5,7,0.011324,0.012483,0.0011589999999999986,0.0011589999999999986,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1161,,,,,,,,,,,,,437d78c0-65da-4795-af7a-d4e3acfb6213,2508,,"[70.7, 70.4]",69300,59,,,,,-1.2465888,,Right Foot,,,,"[74.8, 58.2]",Ground Pass,,12.870509,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,112,Barcelona,217,"['9c36f6e2-2d9d-45a8-8707-40682c7b39e0', 'b57b2b04-efa0-4f76-b7f4-92f7ffe110cc', 'b95e00f1-56b2-4d65-93bb-c41fffba1a0b']",8,,,,,,,,,,,,,,,Barcelona,217,00:14:08.004,Pass,True,70.7,70.4,74.8,58.2,6,7,7,5,0.014736,0.019351,0.004614999999999999,0.004614999999999999,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.953876,,,,,,,,,,,,,32afb9ca-d02a-451f-8054-9ecaf78c59d7,2512,,"[73.1, 57.9]",69300,59,,,,,3.1286063,,Right Foot,,,,"[65.4, 58.0]",Ground Pass,,7.7006493,,,,Xavier Hernández Creus,,,,,Recovery,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,112,Barcelona,217,['cc67c426-e1f1-4eca-9aa5-04abd5b59e5d'],10,,,,,,,,,,,,,,,Barcelona,217,00:14:10.943,Pass,,73.1,57.9,65.4,58.0,7,5,6,5,0.019351,0.016856,-0.0024950000000000007,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.212147,,,,,,,,,,,,,22ce9976-3489-4b9b-a049-614edfa978e6,2515,,"[79.0, 55.6]",69300,59,,,,,1.19029,,Right Foot,,,,"[84.8, 70.1]",Ground Pass,,15.616978,,,,Bojan Krkíc Pérez,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,112,Barcelona,217,['df24816d-2d79-4d8a-b2c6-96043116e98a'],14,,,,,,,,,,,,,,,Barcelona,217,00:14:14.894,Pass,,79.0,55.6,84.8,70.1,7,5,8,7,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.7577,,,,,,,,,,,,,e4e29ed6-480b-4264-b81b-14e3139d96fb,2518,,"[90.4, 68.1]",69300,59,,,,,0.76101273,,Right Foot,,,,"[96.7, 74.1]",Ground Pass,,8.7,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,112,Barcelona,217,['467beb13-6835-446b-bb9c-ad6b3d385ad2'],17,,,,,,,,,,,,,,,Barcelona,217,00:14:17.009,Pass,,90.4,68.1,96.7,74.1,8,6,9,7,0.024015,0.027563,0.003547999999999999,0.003547999999999999,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.3722,,,,,,,,,,,,,037cbb17-91a8-4f86-8fbc-2108f95eb8a6,2521,,"[94.9, 73.0]",69300,59,,,,,-0.16076274,,Left Foot,,,,"[98.6, 72.4]",Low Pass,,3.748333,,Unknown,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,112,Barcelona,217,,18,,,,,,,,,,,,,,,Barcelona,217,00:14:18.239,Pass,,94.9,73.0,98.6,72.4,9,7,9,7,0.027563,0.027563,0.0,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8626,,,,,,,,,,,,,49c99b35-81f9-4c4e-842f-897625474998,2524,,"[93.0, 70.4]",69300,59,,,,,-1.2120256,,Left Foot,,,,"[98.1, 56.8]",Ground Pass,,14.524806,,,,Daniel Alves da Silva,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,113,Barcelona,217,['a1dbfeeb-b567-4f72-9638-260197f18458'],24,,,,,,,,,,,,,,,Barcelona,217,00:14:24.869,Pass,,93.0,70.4,98.1,56.8,9,7,9,5,0.027563,0.028552,0.0009890000000000003,0.0009890000000000003,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0409ddce-4396-44a4-b3f1-135250a4589c,2528,,"[95.6, 54.0]",69300,59,,,,,1.0939045,,Left Foot,,,,"[98.7, 60.0]",Ground Pass,,6.7535176,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,113,Barcelona,217,['e8a36572-1ce2-4990-8b26-d7ed130bc0e7'],26,,,,,,,,,,,,,,,Barcelona,217,00:14:26.260,Pass,,95.6,54.0,98.7,60.0,9,5,9,5,0.028552,0.028552,0.0,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.2106,,,,,,,,,,,,,da8c2ad2-5ea4-41b4-8ef1-07cab116d411,2533,,"[9.5, 21.0]",69300,59,,,,,2.0119758,,Right Foot,,,,"[4.4, 31.8]",Ground Pass,,11.943618,,,,Antonio Baltasar Doblas Santana,,,,,Recovery,2,From Free Kick,Ivan Obradović,23651.0,Left Wing Back,113,Barcelona,217,['6c42dba1-5a72-45f1-958d-b0d45402e657'],28,,,,,,,,,,,,,,,Real Zaragoza,395,00:14:28.401,Pass,,9.5,21.0,4.4,31.8,0,2,0,3,0.00888,0.009411,0.0005309999999999985,0.0005309999999999985,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,4.281345,,,,,,,,,,,,,526b589e-a04a-4a96-b668-f1a512a6bce9,2536,,"[5.9, 29.9]",69300,59,,,,,-0.47194618,,Left Foot,,,,"[53.9, 5.4]",High Pass,,53.891094,,Incomplete,,,,,,,,2,From Free Kick,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,113,Barcelona,217,['e70681aa-9de6-418c-843c-e89ef1b22885'],29,,,,,,,,,,,,,,,Real Zaragoza,395,00:14:29.692,Pass,,5.9,29.9,53.9,5.4,0,2,5,0,0.00888,0.012483,0.0036029999999999986,0.0036029999999999986,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1332,,,,,,,,,,,,,4f7923bb-3d53-4f33-9ece-1dd8dfb977aa,2540,,"[65.3, 75.9]",69300,59,,,,,-0.03173537,,Right Foot,,,,"[84.2, 75.3]",Ground Pass,,18.909521,,,,Daniel Alves da Silva,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,113,Barcelona,217,['e1277ace-b6fd-446a-b5e5-f651beef9122'],34,,,,,,,,,,,,,,,Barcelona,217,00:14:34.963,Pass,,65.3,75.9,84.2,75.3,6,7,8,7,0.014736,0.021221,0.0064849999999999994,0.0064849999999999994,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1734,,,,,,,,,,,,,30014c5b-e05b-426c-a670-e7a5e2317c4a,2543,,"[83.9, 74.5]",69300,59,,,,,-2.1293957,,Left Foot,,,,"[79.9, 68.1]",Low Pass,,7.547185,,,,Bojan Krkíc Pérez,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,113,Barcelona,217,['f2fb62ce-0275-405a-91fa-ac1e8b0e249a'],36,,,,,,,,,,,,,,,Barcelona,217,00:14:36.135,Pass,,83.9,74.5,79.9,68.1,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8627,,,,,,,,,,,,,e7ccc808-6a84-4bbf-9424-41b278e356c5,2546,,"[73.9, 75.3]",69300,59,,,,,-1.5464109,,Right Foot,,,,"[74.2, 63.0]",Ground Pass,,12.303658,,,,Xavier Hernández Creus,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Forward,113,Barcelona,217,['89d56050-eff1-49b2-85c6-3d2da2208489'],39,,,,,,,,,,,,,,,Barcelona,217,00:14:39.677,Pass,,73.9,75.3,74.2,63.0,7,7,7,6,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8541,,,,,,,,,,,,,37c4e239-e0fd-4c44-9213-7fdb99a00822,2549,,"[87.8, 53.6]",69300,59,,,,,0.3954803,,Right Foot,,,,"[98.1, 57.9]",Ground Pass,,11.161541,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,113,Barcelona,217,['038c4c27-482a-403a-a33d-9702c911ed6f'],45,,,,,,,,,,,,,,,Barcelona,217,00:14:45.146,Pass,,87.8,53.6,98.1,57.9,8,5,9,5,0.024122,0.028552,0.00443,0.00443,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.5367,,,,,,,,,,,,,9a838e99-540b-4938-9bfb-41c541223f17,2553,,"[100.0, 59.9]",69300,59,,,,,0.4808873,,Left Foot,,,,"[113.8, 67.1]",Ground Pass,,15.565346,,Pass Offside,,Daniel Alves da Silva,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,113,Barcelona,217,['e671261c-8b99-4d02-a77a-7ce251d9725a'],48,,,,,,,,,,,,,,,Barcelona,217,00:14:48.793,Pass,,100.0,59.9,113.8,67.1,9,5,11,6,0.028552,0.046477,0.017924999999999996,0.017924999999999996,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
