50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,1.3694,,,,,,,,,,,,,d57f5009-6e75-4816-8741-e53b4089ae59,115,,,"[29.4, 13.2]",69287,2,,,,,0.3352372,,Left Foot,,,,"[44.9, 18.6]",,High Pass,,16.413713,,,Royston Ricky Drenthe,,,,,Recovery,1,From Counter,Francisco Peña Romero,25900.0,Left Back,8,Hércules,1218,"['b3ef0374-4654-4e56-8ef0-580870b8fd0e', 'd263c5a8-fd31-4cb0-8da6-a1fe3da34c74']",24,,,,,,,,,,,,,,,Hércules,1218,00:02:24.185,Pass,,29.4,13.2,44.9,18.6,2,1,4,1,0.009424,0.012147,0.0027229999999999997,0.0027229999999999997,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.6088,,,,,,,,,,,,,4ff08a46-d750-4fb0-88de-7ccc0f040151,117,,,"[44.9, 18.6]",69287,2,,,,,1.0269638,,Left Foot,,,,"[50.1, 27.2]",,Low Pass,,10.049875,,,Nelson Antonio Haedo Valdez,,,,,,1,From Counter,Royston Ricky Drenthe,21568.0,Left Wing,8,Hércules,1218,['de96f239-7b51-4a9c-900f-d4a0dfef940f'],25,,,,,,,,,,,,,,,Hércules,1218,00:02:25.554,Pass,,44.9,18.6,50.1,27.2,4,1,4,2,0.012147,0.012692,0.0005450000000000003,0.0005450000000000003,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.516447,,,,,,,,,,,,,3a9b0944-7af0-4126-8acd-f92b5a225c30,120,,,"[54.8, 25.9]",69287,2,,,,,-0.23829937,,Right Foot,,,,"[79.5, 19.9]",,Ground Pass,,25.4183,Pass Offside,,David Sergio Trézéguet,,,,,,1,From Counter,Nelson Antonio Haedo Valdez,26748.0,Center Attacking Midfield,8,Hércules,1218,['e12b23e4-e3dc-4d54-85a7-a671034c03b1'],27,,,,,,,,,,,,,,,Hércules,1218,00:02:27.163,Pass,,54.8,25.9,79.5,19.9,5,2,7,1,0.014291,0.018703,0.004412000000000001,0.004412000000000001,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.345292,,,,,,,,,,,,,0c679a4c-9738-46d1-b8f1-5b1c40178dc1,122,,,"[54.1, 55.1]",69287,2,,,,,-1.5098962,,Right Foot,,,,"[57.1, 5.9]",,Ground Pass,,49.291378,,,Maxwell Scherrer Cabelino Andrade,,True,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['545641d4-3f7a-4385-bfae-883ac38cdff1'],51,,,,,,,,,,,,,,,Barcelona,217,00:02:51.677,Pass,,54.1,55.1,57.1,5.9,5,5,5,0,0.014291,0.012483,-0.0018080000000000006,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.398959,,,,,,,,,,,,,b5571e85-16fd-4c94-b47b-2716b510b3b4,125,,,"[72.4, 7.1]",69287,2,,,,,0.38704833,,Left Foot,,,,"[90.8, 14.6]",,Ground Pass,,19.869827,,,Bojan Krkíc Pérez,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,9,Barcelona,217,['30b3268f-54aa-4b49-803d-31bc119df25f'],57,,,,,,,,,,,,,,,Barcelona,217,00:02:57.754,Pass,,72.4,7.1,90.8,14.6,7,0,8,1,0.017451,0.024015,0.006564,0.006564,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.24388,,,,,,,,,,,,,9f29e85e-682b-4403-be13-25bc24930e9b,128,,,"[93.3, 3.1]",69287,3,,,,,2.9802175,,Right Foot,,,,"[84.7, 4.5]",,Ground Pass,,8.713208,,,David Villa Sánchez,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Left Wing,9,Barcelona,217,['e7c486d8-659d-4044-83bf-a98fe8f038c7'],0,,,,,,,,,,,,,,,Barcelona,217,00:03:00.231,Pass,,93.3,3.1,84.7,4.5,9,0,8,0,0.027563,0.021221,-0.006342,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.531,,,,,,,,,,,,,8adbf2a3-978e-49e2-a5ed-3c3471b72f20,131,,,"[85.1, 4.3]",69287,3,,,,,1.2690431,,Right Foot,,,,"[89.8, 19.4]",,Ground Pass,,15.81455,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Center Forward,9,Barcelona,217,['b5b563fc-120c-4732-99f6-f0b647d2e6f0'],0,,,,,,,,,,,,,,,Barcelona,217,00:03:00.754,Pass,,85.1,4.3,89.8,19.4,8,0,8,1,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.8412,,,,,,,,,,,,,067f61ba-30bb-4fa6-8906-f5df2b98ada6,134,,,"[92.6, 20.5]",69287,3,,,,,-1.3899968,,Right Foot,,,,"[94.3, 11.2]",,Low Pass,,9.4541,Incomplete,,Bojan Krkíc Pérez,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,9,Barcelona,217,"['074be1ca-2819-4d95-8d4d-6ab572e5eb02', '9c130fb6-1154-42c4-9168-9ae35848ae27']",1,,,,,,,,,,,,,,,Barcelona,217,00:03:01.356,Pass,,92.6,20.5,94.3,11.2,9,2,9,1,0.028552,0.029533,0.0009809999999999992,0.0009809999999999992,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.9308,,,,,,,,,,,,,074be1ca-2819-4d95-8d4d-6ab572e5eb02,136,,,"[25.8, 68.9]",69287,3,,,,,-2.4227626,,Left Foot,,,,"[23.4, 66.8]",,Low Pass,,3.1890438,,,David Cortés Caballero,,,,,Recovery,1,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Right Center Midfield,10,Hércules,1218,"['067f61ba-30bb-4fa6-8906-f5df2b98ada6', 'd4a27a0b-f0d2-4867-b412-4bcc445718bf']",2,,,,,,,,,,,,,,,Hércules,1218,00:03:02.197,Pass,,25.8,68.9,23.4,66.8,2,6,1,6,0.009424,0.008786,-0.0006379999999999997,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.3872,,,,,,,,,,,,,b0fbe0a0-9084-4630-975d-302930cf8432,139,,,"[23.4, 65.7]",69287,3,,,,,0.49934673,,Right Foot,,,,"[39.9, 74.7]",,High Pass,,18.794947,,,Abel Enrique Aguilar Tapia,,,,,,1,Regular Play,David Cortés Caballero,25994.0,Right Back,10,Hércules,1218,"['90575b6c-ebea-48c3-b752-ae51142f200e', 'f57d19da-094f-4aec-ad65-3a0758ed0257']",3,,,,,,,,,,,,,,,Hércules,1218,00:03:03.128,Pass,True,23.4,65.7,39.9,74.7,2,6,3,7,0.009424,0.009777,0.00035299999999999915,0.00035299999999999915,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.0748,,,,,,,,,,,,,e72c7255-9900-40af-90f4-9682129a402e,146,,,"[91.8, 14.6]",69287,3,,,,,-0.27444857,,Right Foot,,,,"[102.1, 11.7]",,Ground Pass,,10.700467,Incomplete,,David Villa Sánchez,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,10,Hércules,1218,"['7e0d956b-6c0f-491f-822f-9bfc392e788a', 'cee0c494-1a74-45c7-a488-ef404fe08da3']",8,,,,,,,,,,,,,,,Barcelona,217,00:03:08.916,Pass,,91.8,14.6,102.1,11.7,9,1,10,1,0.029533,0.04067,0.011136999999999998,0.011136999999999998,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.5519,,,,,,,,,,,,,cee0c494-1a74-45c7-a488-ef404fe08da3,148,,,"[18.0, 68.4]",69287,3,,,,,0.39060703,,Right Foot,,,,"[26.5, 71.9]",,Ground Pass,,9.192389,,,David Cortés Caballero,,,,,Recovery,1,Regular Play,Abraham Paz Cruz,26749.0,Right Center Back,10,Hércules,1218,"['e1a37e53-7079-428c-9af5-e107f1aa416e', 'e72c7255-9900-40af-90f4-9682129a402e']",9,,,,,,,,,,,,,,,Hércules,1218,00:03:09.990,Pass,,18.0,68.4,26.5,71.9,1,6,2,7,0.008786,0.008449,-0.0003370000000000005,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.7329,,,,,,,,,,,,,c51f451f-3bbf-4d48-b000-218fa2de95b6,151,,,"[27.2, 71.9]",69287,3,,,,,-0.013512691,,Right Foot,,,,"[49.4, 71.6]",,Ground Pass,,22.202026,,,Tiago Filipe Figueiras Gomes,,,,,,1,Regular Play,David Cortés Caballero,25994.0,Right Back,10,Hércules,1218,['66b93c39-239e-4de2-b48d-6417f1db7415'],11,,,,,,,,,,,,,,,Hércules,1218,00:03:11.501,Pass,,27.2,71.9,49.4,71.6,2,7,4,7,0.008449,0.011263,0.0028140000000000005,0.0028140000000000005,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.526727,,,,,,,,,,,,,e053a6a5-acbc-414b-af63-dbe1f741443b,155,,,"[46.3, 77.0]",69287,3,,,,,3.1415927,,Right Foot,,,,"[41.8, 77.0]",,Low Pass,,4.5,Incomplete,,,,,,,,1,Regular Play,Tiago Filipe Figueiras Gomes,26750.0,Right Wing,10,Hércules,1218,['a9815208-6844-492f-a5c5-e2c4fef10d55'],14,,,,,,,,,,,,,,,Hércules,1218,00:03:14.452,Pass,,46.3,77.0,41.8,77.0,4,7,3,7,0.011263,0.009777,-0.0014860000000000012,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.536678,,,,,,,,,,,,,2f352abb-61fa-4cd1-bfc8-8b8ecace499e,159,,,"[79.2, 3.9]",69287,3,,,,,1.8817946,,Left Foot,,,,"[78.3, 6.7]",,Ground Pass,,2.9410882,,,David Villa Sánchez,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,11,Barcelona,217,"['aee36929-404f-452d-89ec-869319890d6f', 'cca9030b-b126-4c35-9094-4f5abe1e8f33']",15,,,,,,,,,,,,,,,Barcelona,217,00:03:15.667,Pass,True,79.2,3.9,78.3,6.7,7,0,7,0,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.478462,,,,,,,,,,,,,5f9a2c4f-31c0-4f03-9c95-71edc866ef0d,162,,,"[78.3, 9.1]",69287,3,,,,,3.107992,,Right Foot,,,,"[66.4, 9.5]",,Ground Pass,,11.906721,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,11,Barcelona,217,['f654a92e-74bb-4179-a437-b3274c745ce6'],16,,,,,,,,,,,,,,,Barcelona,217,00:03:16.625,Pass,,78.3,9.1,66.4,9.5,7,0,6,0,0.017451,0.014736,-0.0027150000000000004,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.281778,,,,,,,,,,,,,a3d3b047-aab5-4ca3-b478-68fb54628ab5,165,,,"[66.1, 14.4]",69287,3,,,,,2.1674566,,Left Foot,,,,"[62.5, 19.7]",,Ground Pass,,6.4070272,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,11,Barcelona,217,['94cabfef-8cae-42e7-a78c-309fdd596585'],18,,,,,,,,,,,,,,,Barcelona,217,00:03:18.538,Pass,,66.1,14.4,62.5,19.7,6,1,5,1,0.016118,0.013845,-0.0022730000000000007,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.900901,,,,,,,,,,,,,1fbdcb9d-d8ea-44f2-b416-ad4d9d578b0c,168,,,"[67.0, 23.7]",69287,3,,,,,-2.2164855,,Right Foot,,,,"[56.0, 9.1]",,Ground Pass,,18.280045,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,11,Barcelona,217,['7c4d733f-dd8a-493d-a726-b64e115f2b18'],23,,,,,,,,,,,,,,,Barcelona,217,00:03:23.696,Pass,,67.0,23.7,56.0,9.1,6,2,5,0,0.016856,0.012483,-0.004373,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.1725,,,,,,,,,,,,,e7675a36-fed9-4516-9778-c862f2e12072,172,,,"[53.4, 11.2]",69287,3,,,,,-0.2536741,,Left Foot,,,,"[56.1, 10.5]",,Ground Pass,,2.7892652,Incomplete,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,11,Barcelona,217,"['33b2f419-4407-492c-a12f-6eb12ac1c196', '6541ca3c-120c-4958-a363-91487f00d0a1', 'ae64ac31-4493-4c60-8942-0e4eb94feffb']",25,,,,,,,,,,,,,,,Barcelona,217,00:03:25.661,Pass,True,53.4,11.2,56.1,10.5,5,1,5,1,0.013845,0.013845,0.0,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.335894,,,,,,,,,,,,,faf43a8d-8dcd-4bd1-85eb-b5b5d47163a6,175,,,"[52.9, 0.1]",69287,3,,,,,2.524521,,,,,,"[35.0, 12.8]",,Low Pass,,21.947664,,,Eric-Sylvain Bilal Abidal,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,12,Barcelona,217,['41a133e7-7883-4281-8b36-7df8a2e68b82'],36,,,,,,,,,,,,,,,Barcelona,217,00:03:36.521,Pass,,52.9,0.1,35.0,12.8,5,0,3,1,0.012483,0.010595,-0.001887999999999999,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.768866,,,,,,,,,,,,,2ea0405a-4806-447f-b212-181727c2e80d,178,,,"[38.1, 18.1]",69287,3,,,,,1.1425322,,Left Foot,,,,"[42.3, 27.3]",,Ground Pass,,10.113358,,,Javier Alejandro Mascherano,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,12,Barcelona,217,['ace75b61-548f-450b-bcc0-1d6a9b02f7f6'],40,,,,,,,,,,,,,,,Barcelona,217,00:03:40.136,Pass,,38.1,18.1,42.3,27.3,3,1,3,2,0.010595,0.011105,0.00051,0.00051,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.15761,,,,,,,,,,,,,643dca6f-3780-4403-b96d-c9bdf73b15e8,181,,,"[40.2, 34.7]",69287,3,,,,,3.12609,,Left Foot,,,,"[14.4, 35.1]",,Ground Pass,,25.8031,,,Víctor Valdés Arribas,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,12,Barcelona,217,['e77d1832-43f1-459e-a428-a8fd13403da1'],43,,,,,,,,,,,,,,,Barcelona,217,00:03:43.578,Pass,,40.2,34.7,14.4,35.1,3,3,0,3,0.011324,0.009411,-0.0019130000000000015,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.39535,,,,,,,,,,,,,d2219e7b-2911-4ba1-97a1-ea4d2636ec1f,184,,,"[15.8, 35.8]",69287,3,,,,,-0.6570055,,Right Foot,,,,"[41.6, 15.9]",,Ground Pass,,32.58297,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['d24bd5b2-2dcd-4cac-8eb3-c90e2ce72b5c'],45,,,,,,,,,,,,,,,Barcelona,217,00:03:45.775,Pass,,15.8,35.8,41.6,15.9,1,3,3,1,0.010827,0.010595,-0.00023199999999999957,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.616926,,,,,,,,,,,,,6adfeb57-3702-4b55-b515-d87edbc834c6,187,,,"[54.6, 14.6]",69287,3,,,,,-0.47633192,,Right Foot,,,,"[73.4, 4.9]",,Ground Pass,,21.154905,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,12,Barcelona,217,['d2828c42-ffb1-406c-b489-447cce49962e'],52,,,,,,,,,,,,,,,Barcelona,217,00:03:52.077,Pass,,54.6,14.6,73.4,4.9,5,1,7,0,0.013845,0.017451,0.0036060000000000016,0.0036060000000000016,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.276289,,,,,,,,,,,,,e4ac220a-ce63-4bf9-b97b-a7ca1060a800,190,,,"[79.7, 6.8]",69287,3,,,,,2.399113,,Left Foot,,,,"[71.2, 14.6]",,Ground Pass,,11.536464,,,Seydou Kéita,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,12,Barcelona,217,['141757c6-de50-4e0b-a4d1-a157d370294d'],56,,,,,,,,,,,,,,,Barcelona,217,00:03:56.345,Pass,,79.7,6.8,71.2,14.6,7,0,6,1,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.990115,,,,,,,,,,,,,c8f4d2e3-2f92-4eb5-abfc-359cae9eea13,193,,,"[71.2, 14.6]",69287,3,,,,,-1.3179022,,Right Foot,,,,"[73.5, 5.7]",,Ground Pass,,9.192389,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,12,Barcelona,217,['e9b5241b-0b7f-47b5-9336-f9e975ffa741'],57,,,,,,,,,,,,,,,Barcelona,217,00:03:57.915,Pass,,71.2,14.6,73.5,5.7,7,1,7,0,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.455516,,,,,,,,,,,,,f5a41189-1a74-4b64-a1ec-cd576573f80f,197,,,"[74.6, 6.1]",69287,4,,,,,2.878742,,Right Foot,,,,"[49.7, 12.8]",,Ground Pass,,25.785654,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,12,Barcelona,217,"['02f618bb-661b-45a7-a11e-c410089dfc5f', 'c348e2b2-1c1d-47e8-a72d-4cecc2c139ae']",0,,,,,,,,,,,,,,,Barcelona,217,00:04:00.270,Pass,True,74.6,6.1,49.7,12.8,7,0,4,1,0.017451,0.012147,-0.005304000000000001,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.364251,,,,,,,,,,,,,cf1bfa07-f52b-420c-a9de-ec514bebc273,200,,,"[49.5, 19.0]",69287,4,,,,,1.8892099,,Left Foot,,,,"[40.6, 46.0]",,Ground Pass,,28.429035,,,Gerard Piqué Bernabéu,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,12,Barcelona,217,['8851c78f-a703-497c-9368-03887e160d7a'],3,,,,,,,,,,,,,,,Barcelona,217,00:04:03.202,Pass,,49.5,19.0,40.6,46.0,4,1,3,4,0.012147,0.011324,-0.0008229999999999991,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.45532,,,,,,,,,,,,,d4802d7a-0e55-438f-aab1-cf5b1433d65a,203,,,"[41.9, 42.0]",69287,4,,,,,-1.2615974,,Right Foot,,,,"[48.8, 20.4]",,Ground Pass,,22.675318,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['265f7eb4-87d6-449f-b699-638b7efa8f8e'],7,,,,,,,,,,,,,,,Barcelona,217,00:04:07.360,Pass,,41.9,42.0,48.8,20.4,4,4,4,2,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.213167,,,,,,,,,,,,,3ea69b12-f2f1-4ac8-8478-2bc47820a325,206,,,"[48.7, 21.2]",69287,4,,,,,0.79239106,,Left Foot,,,,"[62.9, 35.6]",,Ground Pass,,20.22375,,,Javier Alejandro Mascherano,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,12,Barcelona,217,['94a7e835-64ad-458e-aa90-228f955ee90f'],9,,,,,,,,,,,,,,,Barcelona,217,00:04:09.387,Pass,,48.7,21.2,62.9,35.6,4,2,5,3,0.012692,0.014846,0.0021539999999999997,0.0021539999999999997,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.50713,,,,,,,,,,,,,1917d7bd-dc3f-4e40-a27b-eff11c2684c7,209,,,"[64.6, 31.9]",69287,4,,,,,-1.3932002,,Right Foot,,,,"[68.8, 8.5]",,Ground Pass,,23.773935,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,12,Barcelona,217,['410c013a-785c-4905-86bb-53183245806a'],10,,,,,,,,,,,,,,,Barcelona,217,00:04:10.925,Pass,,64.6,31.9,68.8,8.5,6,3,6,0,0.016895,0.014736,-0.0021589999999999995,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.709516,,,,,,,,,,,,,c39b793b-e43f-424a-add7-9a104b39671f,212,,,"[67.0, 1.3]",69287,4,,,,,0.0,,Left Foot,,,,"[78.8, 1.3]",,Ground Pass,,11.8,,,David Villa Sánchez,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,12,Barcelona,217,['454eb859-d1b2-4686-8c89-8f4b119b9cb7'],13,,,,,,,,,,,,,,,Barcelona,217,00:04:13.040,Pass,,67.0,1.3,78.8,1.3,6,0,7,0,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.663112,,,,,,,,,,,,,ad49cadb-0d81-4568-aec3-81b5056ccad1,215,,,"[76.5, 8.5]",69287,4,,,,,2.490516,,Right Foot,,,,"[70.2, 13.3]",,Ground Pass,,7.920227,,,Javier Alejandro Mascherano,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,12,Barcelona,217,['1cb62a46-9e40-4147-92d8-c072b4399f06'],15,,,,,,,,,,,,,,,Barcelona,217,00:04:15.913,Pass,,76.5,8.5,70.2,13.3,7,0,6,1,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.947334,,,,,,,,,,,,,6ad64139-9e6f-4ae6-905d-d94bf019e12a,218,,,"[70.2, 13.3]",69287,4,,,,,-1.6396528,,Right Foot,,,,"[69.6, 4.6]",,Low Pass,,8.720665,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,12,Barcelona,217,['790ed0e2-4ac7-42e7-b7cd-e37521e22014'],16,,,,,,,,,,,,,,,Barcelona,217,00:04:16.685,Pass,,70.2,13.3,69.6,4.6,6,1,6,0,0.016118,0.014736,-0.0013819999999999995,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,3.874974,,,,,,,,,,,,,ca19ee44-5ed1-4850-9abc-76b18575e440,222,,,"[67.9, 5.3]",69287,4,,,,,2.8868344,,Right Foot,,,,"[48.7, 10.3]",,Ground Pass,,19.840363,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,12,Barcelona,217,['fb42ce1a-301d-4046-9e04-805e095ae8c1'],20,,,,,,,,,,,,,,,Barcelona,217,00:04:20.988,Pass,,67.9,5.3,48.7,10.3,6,0,4,1,0.014736,0.012147,-0.002589000000000001,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
