bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,0.637926,,,,,,,,,,,,,fb65a053-cc17-4aa1-9e49-605a1c679950,2266,,,"[37.2, 72.6]",69274,48,,,,,-1.127348,,Right Foot,,,,"[41.0, 64.6]",,Ground Pass,,8.856636,,,Javier Alejandro Mascherano,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,134,Barcelona,217,['f1a7c3a1-b765-4dd0-af14-8b32295ba427'],24,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.631,Pass,,37.2,72.6,41.0,64.6,3,7,4,6,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.531806,,,,,,,,,,,,,211752cb-6408-4d8d-bea4-6b854ba61ec5,2270,,,"[48.9, 34.5]",69274,48,,,,,-1.0783106,,Right Foot,,,,"[55.5, 22.2]",,Ground Pass,,13.958868,,,Adriano Correia Claro,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,134,Barcelona,217,['4f2e408d-f3f7-4267-94b3-56ba9c7d3f02'],29,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.346,Pass,,48.9,34.5,55.5,22.2,4,3,5,2,0.012626,0.014291,0.0016649999999999998,0.0016649999999999998,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,3.0252,,,,,,,,,,,,,83a90dcc-1fea-42e7-809a-3a3acd189d70,2273,,,"[56.7, 25.8]",69274,48,,,,,1.2328614,,Right Foot,,,,"[71.6, 68.2]",,High Pass,,44.941853,Incomplete,,Daniel Alves da Silva,,True,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Wing Back,134,Barcelona,217,"['985263cb-1329-4fe7-b6d5-a6f2a208ab87', 'ff5a36d7-d876-4714-b18d-a330038b25de']",33,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.711,Pass,,56.7,25.8,71.6,68.2,5,2,7,6,0.014291,0.018703,0.004412000000000001,0.004412000000000001,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.89202,,,,,,,,,,,,,985263cb-1329-4fe7-b6d5-a6f2a208ab87,2276,,,"[49.4, 12.8]",69274,48,,,,True,-0.1856815,,,,,,"[67.5, 9.4]",,High Pass,,18.416569,Incomplete,,,,,,,Recovery,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,134,Barcelona,217,"['31057c1a-e557-416a-9785-436a16876c8a', '83a90dcc-1fea-42e7-809a-3a3acd189d70', 'cb626be7-deb5-482d-8a89-94652d79a9c5']",36,,,,,,,,,,,,,,,,Valencia,207,00:03:36.737,Pass,True,49.4,12.8,67.5,9.4,4,1,6,0,0.012147,0.014736,0.002589000000000001,0.002589000000000001,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.700851,,,,,,,,,,,,,bc008495-96fe-46b4-9523-ccd87a434db1,2280,,,"[56.9, 77.3]",69274,48,,,,,-0.107427955,,Right Foot,,,,"[67.1, 76.2]",,Ground Pass,,10.259142,,,Daniel Alves da Silva,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,134,Barcelona,217,"['32e7e83e-5d3d-4c32-a85c-86376d619532', '84b05abc-bd2c-41c5-b5d6-b75377454800']",40,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.374,Pass,True,56.9,77.3,67.1,76.2,5,7,6,7,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.159618,,,,,,,,,,,,,e9d75643-7706-4c62-8f18-0658a3a25ef3,2289,,,"[96.0, 60.4]",69274,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,135,Barcelona,217,"['339efa3b-e82c-4424-9209-ec9d0ff854b3', '7d5d77c9-1e80-41c3-aefd-41b41205c228']",23,,Left Foot,True,"[118.9, 39.4, 1.9]",,"[{'location': [94.4, 57.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.7, 41.9], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.9, 33.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [107.1, 35.0], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.9, 26.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.4, 41.7], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 56.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 44.5], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.0, 32.8], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 33.5], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 35.1], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.8, 28.9], 'player': {'id': 26681, 'name': 'Marius Stankevičius'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 40.6], 'player': {'id': 26645, 'name': 'Ángel Dealbert Ibáñez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 41.1], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.8, 54.3], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [98.79495, 58.293285], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",,,Saved,0.009023703,Normal,Free Kick,,,,Barcelona,217,00:04:23.002,Shot,,96.0,60.4,,,9,6,0,0,0.029533,0.006383,-0.02315,0.0,,0.009023703,0.009023703,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.35517,,,,,,,,,,,,,ad4987c2-f2fe-4e9c-b4fa-e2463d6413c0,2292,,,"[15.3, 59.5]",69274,49,,,,,0.90975314,,Keeper Arm,,,,"[20.2, 65.8]",,Ground Pass,,7.981228,,,Ricardo Miguel Moreira da Costa,,,,,,2,From Keeper,Vicente Guaita Panadero,6625.0,Goalkeeper,137,Valencia,207,['bbb896a3-fd86-45ee-bc71-89bc7df9f55b'],35,,,,,,,,,,,,,,,,Valencia,207,00:04:35.481,Pass,,15.3,59.5,20.2,65.8,1,5,1,6,0.009777,0.008786,-0.0009909999999999988,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.512602,,,,,,,,,,,,,ffff7566-bbc9-4a82-af0d-6cb2305dbfa8,2296,,,"[20.0, 66.5]",69274,49,,,,,-1.7907802,,Right Foot,,,,"[16.4, 50.4]",,Ground Pass,,16.497576,,,Vicente Guaita Panadero,,,,,,2,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Right Center Back,138,Valencia,207,"['0ed61666-1936-4c05-8244-b843f30eb437', 'd98012cb-fa9d-4e1c-92e2-b1a08120d305']",36,,,,,,,,,,,,,,,,Valencia,207,00:04:36.917,Pass,True,20.0,66.5,16.4,50.4,1,6,1,4,0.008786,0.010827,0.0020409999999999994,0.0020409999999999994,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,3.895499,,,,,,,,,,,,,63d532a3-c298-4761-b500-f823d8b058fb,2299,,,"[16.4, 50.4]",69274,49,,,,,-0.23090075,,Right Foot,,,,"[75.1, 36.6]",,High Pass,,60.30033,,,Roberto Soldado Rillo,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,139,Valencia,207,"['5671020b-ecd5-4f64-ba5b-b1a633afd404', 'd98012cb-fa9d-4e1c-92e2-b1a08120d305']",38,,,,,,,,,,,,,,,,Valencia,207,00:04:38.783,Pass,True,16.4,50.4,75.1,36.6,1,5,7,3,0.009777,0.019971,0.010194,0.010194,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.498278,,,,,,,,,,,,,facfcea3-635d-4405-8737-378da59b7149,2302,,,"[82.1, 34.0]",69274,49,,,,,1.0469805,,Right Foot,,,,"[91.4, 50.1]",,Ground Pass,,18.59301,,,Juan Manuel Mata García,,,,,,2,Regular Play,Roberto Soldado Rillo,26009.0,Right Center Forward,140,Valencia,207,['82df2e1b-1dfd-417e-9704-b5d3ff9c83e9'],45,,,,,,,,,,,,,,,,Valencia,207,00:04:45.612,Pass,,82.1,34.0,91.4,50.1,8,3,9,4,0.023851,0.035113,0.011261999999999998,0.011261999999999998,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.663,,,,,,,,,,,,,3c07e82b-39ef-4906-bbf8-e28f41188619,2310,,,"[23.0, 26.0]",69274,49,,,,,-2.0657926,,Left Foot,,,,"[16.9, 14.7]",,Ground Pass,,12.841339,,,Eric-Sylvain Bilal Abidal,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,141,Barcelona,217,['38604fbf-ca39-4c2d-ad7c-99a4d8f27aa0'],50,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.143,Pass,,23.0,26.0,16.9,14.7,2,2,1,1,0.010013,0.008786,-0.001226999999999999,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.3382,,,,,,,,,,,,,a733da25-d192-475a-b5eb-0e78e05dbc05,2313,,,"[16.9, 14.7]",69274,49,,,,,0.1815717,,Left Foot,,,,"[42.5, 19.4]",,High Pass,,26.02787,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,141,Barcelona,217,['0cad06e5-f0a1-49ed-923c-c8344f53d688'],51,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.846,Pass,,16.9,14.7,42.5,19.4,1,1,4,1,0.008786,0.012147,0.0033609999999999994,0.0033609999999999994,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.118589,,,,,,,,,,,,,9a74d6c2-2d77-435f-8b08-38dff3c9ac18,2318,,,"[67.3, 58.4]",69274,49,,,,,1.1548512,,Right Foot,,,,"[74.5, 74.7]",,Ground Pass,,17.819372,,,Marius Stankevičius,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,142,Valencia,207,['77672fe2-9d0a-4a2e-8ef5-0e9ab3acd945'],55,,,,,,,,,,,,,,,,Valencia,207,00:04:55.298,Pass,,67.3,58.4,74.5,74.7,6,5,7,7,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.778833,,,,,,,,,,,,,4bd05e55-3e17-48fd-8b8b-76ee023aff90,2321,,,"[74.5, 74.7]",69274,49,,,,,-2.3026743,,Right Foot,,,,"[63.9, 62.9]",,Ground Pass,,15.861904,,,Éver Maximiliano David Banega,,,,,,2,Regular Play,Marius Stankevičius,26681.0,Right Back,142,Valencia,207,['12c903ae-f29f-4b0f-954c-e75b2f86b2d5'],56,,,,,,,,,,,,,,,,Valencia,207,00:04:56.457,Pass,,74.5,74.7,63.9,62.9,7,7,6,6,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,3.017386,,,,,,,,,,,,,c3aadcf9-2778-4875-b9da-cb40402cec98,2324,,,"[66.4, 62.6]",69274,49,,,,,-1.7947911,,Right Foot,,,,"[56.9, 20.9]",,High Pass,,42.768448,,,Jordi Alba Ramos,,True,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,142,Valencia,207,['08e3d9a8-533a-4890-b4e4-247af94e0a92'],59,,,,,,,,,,,,,,,,Valencia,207,00:04:59.042,Pass,,66.4,62.6,56.9,20.9,6,6,5,2,0.016118,0.014291,-0.0018270000000000005,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.00828,,,,,,,,,,,,,94ab3a5a-2c18-49ed-9887-b84c78140278,2327,,,"[64.9, 6.3]",69274,50,,,,,1.1457561,,Left Foot,,,,"[69.2, 15.8]",,Ground Pass,,10.427847,,,Alberto Facundo Costa,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,142,Valencia,207,['754015eb-dbaa-4ee4-81a7-2412752be162'],5,,,,,,,,,,,,,,,,Valencia,207,00:05:05.418,Pass,,64.9,6.3,69.2,15.8,6,0,6,1,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.113353,,,,,,,,,,,,,50417a49-be01-42d6-9176-ae219b224657,2330,,,"[69.2, 15.8]",69274,50,,,,,-2.2278712,,Left Foot,,,,"[63.8, 8.8]",,Ground Pass,,8.840815,,,Jordi Alba Ramos,,,,,,2,Regular Play,Alberto Facundo Costa,26728.0,Right Center Midfield,142,Valencia,207,['1169e5fd-5747-42b4-a3be-0588bde46864'],6,,,,,,,,,,,,,,,,Valencia,207,00:05:06.506,Pass,,69.2,15.8,63.8,8.8,6,1,6,0,0.016118,0.014736,-0.0013819999999999995,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.278137,,,,,,,,,,,,,a70a10a6-3207-447f-abad-236ca9c7bcc6,2333,,,"[63.8, 8.8]",69274,50,,,,,2.662871,,Left Foot,,,,"[40.1, 21.1]",,Ground Pass,,26.701685,,,Ángel Dealbert Ibáñez,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,142,Valencia,207,['48839409-1842-48a0-a9f8-c2c2607929e8'],7,,,,,,,,,,,,,,,,Valencia,207,00:05:07.660,Pass,,63.8,8.8,40.1,21.1,6,0,3,2,0.014736,0.011105,-0.0036310000000000005,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.657568,,,,,,,,,,,,,2ae9cc58-ca03-4e9a-b526-85cdc069a626,2337,,,"[42.0, 22.4]",69274,50,,,,,2.318238,,Right Foot,,,,"[23.0, 42.9]",,Ground Pass,,27.95085,,,Vicente Guaita Panadero,,,,,,2,Regular Play,Ángel Dealbert Ibáñez,26645.0,Left Center Back,142,Valencia,207,"['0ff56cd2-2b14-4b10-a51d-4ddc86f5999f', '43e725ee-842b-4416-9f51-29bd106aed85']",10,,,,,,,,,,,,,,,,Valencia,207,00:05:10.610,Pass,True,42.0,22.4,23.0,42.9,3,2,2,4,0.011105,0.010165,-0.0009399999999999999,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,3.795026,,,,,,,,,,,,,96d1c403-14fe-447a-b709-aaf4ef9c5486,2340,,,"[25.7, 46.8]",69274,50,,,,,0.577576,,Right Foot,,,,"[72.5, 77.3]",,High Pass,,55.861347,Incomplete,,Pablo Hernández Domínguez,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,142,Valencia,207,"['0ff56cd2-2b14-4b10-a51d-4ddc86f5999f', '1884aaf2-73f3-41a9-9697-84b867b61938', 'b69ec36b-4beb-44de-a9f0-f500e9ba1284']",14,,,,,,,,,,,,,,,,Valencia,207,00:05:14.189,Pass,True,25.7,46.8,72.5,77.3,2,4,7,7,0.010165,0.017451,0.007286000000000001,0.007286000000000001,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.9875,,,,,,,,,,,,,1912b6da-3e98-4964-888a-757fc56f6474,2350,,,"[64.1, 60.5]",69274,50,,,,,-0.061460957,,Right Foot,,,,"[83.6, 59.3]",,Ground Pass,,19.536888,Incomplete,,Roberto Soldado Rillo,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,142,Valencia,207,"['03aa5d19-2b5f-4012-83c6-ee2499b56adb', 'fff284c0-4874-4847-abd3-cf2d740f44b1']",24,,,,,,,,,,,,,,,,Valencia,207,00:05:24.166,Pass,,64.1,60.5,83.6,59.3,6,6,8,5,0.016118,0.024122,0.008004,0.008004,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.063284,,,,,,,,,,,,,ecd41bf8-d445-49ea-a2c9-aa9a27afc09b,2358,,,"[28.8, 16.2]",69274,50,,,,,0.8006254,,Left Foot,,,,"[38.5, 26.2]",,Ground Pass,,13.931619,,,Javier Alejandro Mascherano,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,143,Barcelona,217,['f0d10247-3b90-4711-88ec-90b3766b9835'],31,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.844,Pass,,28.8,16.2,38.5,26.2,2,1,3,2,0.009424,0.011105,0.0016810000000000002,0.0016810000000000002,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.011949,,,,,,,,,,,,,ec4c9976-c482-4c37-ac81-2c5dab281d11,2361,,,"[38.5, 26.2]",69274,50,,,,,2.0491488,,Right Foot,,,,"[27.3, 47.8]",,Ground Pass,,24.33105,,,Gerard Piqué Bernabéu,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,143,Barcelona,217,['0051c28c-d683-4ebd-a26f-c8d0038c392b'],32,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.948,Pass,,38.5,26.2,27.3,47.8,3,2,2,4,0.011105,0.010165,-0.0009399999999999999,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.597402,,,,,,,,,,,,,8a2ab92e-221e-4fa4-84c8-f20496997cc0,2365,,,"[26.4, 47.8]",69274,50,,,,,1.1396576,,Right Foot,,,,"[37.9, 72.8]",,Ground Pass,,27.518175,,,Daniel Alves da Silva,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,143,Barcelona,217,['50963ecd-200d-417f-aace-fbd5e57cebb6'],35,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.294,Pass,,26.4,47.8,37.9,72.8,2,4,3,7,0.010165,0.009777,-0.0003880000000000012,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.783494,,,,,,,,,,,,,6aea567d-e725-4484-bb13-ec33982d077c,2372,,,"[77.1, 69.6]",69274,50,,,,,1.9359977,,Right Foot,,,,"[75.8, 73.0]",,Ground Pass,,3.640055,,,Xavier Hernández Creus,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,143,Barcelona,217,['f351bd9b-2aa1-4ea3-834e-f20e91e3abd7'],43,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.881,Pass,,77.1,69.6,75.8,73.0,7,6,7,7,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.92308,,,,,,,,,,,,,e89c0ee1-24be-4dbc-b404-aff0d1e2b3db,2376,,,"[72.0, 68.4]",69274,50,,,,,-1.4377291,,Right Foot,,,,"[73.7, 55.7]",,Ground Pass,,12.813274,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,143,Barcelona,217,"['4a7d3854-785e-40fc-a139-1d7cfaf0f660', '4e8580f9-c782-4cd0-870a-b358f1719a8a']",45,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.829,Pass,True,72.0,68.4,73.7,55.7,7,6,7,5,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.697274,,,,,,,,,,,,,88eb3fd4-eb00-44d7-b5d4-d482370328de,2379,,,"[72.8, 55.5]",69274,50,,,,,-0.93355817,,Right Foot,,,,"[78.5, 47.8]",,Ground Pass,,9.580188,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,143,Barcelona,217,['8b087253-1287-498b-ab58-e9afaaa7deb2'],47,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.762,Pass,,72.8,55.5,78.5,47.8,7,5,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.101929,,,,,,,,,,,,,4b8e1f62-d538-4b2d-9bb7-26c614ffe087,2386,,,"[86.6, 58.0]",69274,50,,,,,1.806705,,Left Foot,,,,"[84.1, 68.4]",,Ground Pass,,10.696261,,,Daniel Alves da Silva,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,143,Barcelona,217,['abda210f-2f94-4019-9956-3b1c4422e1ff'],51,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.233,Pass,,86.6,58.0,84.1,68.4,8,5,8,6,0.024122,0.024015,-0.00010699999999999946,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.65691,,,,,,,,,,,,,f0273a15-56ba-4f3a-878d-4b64d67e4713,2390,,,"[84.5, 68.6]",69274,50,,,,,-1.5647904,,Right Foot,,,,"[84.7, 35.3]",,High Pass,,33.300602,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,143,Barcelona,217,"['0b47680f-b6af-462e-8d45-ca96859e3956', '3ad1d8b1-bc82-448c-8561-7e83f1a2989d']",53,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.413,Pass,True,84.5,68.6,84.7,35.3,8,6,8,3,0.024015,0.023851,-0.00016400000000000095,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.436173,,,,,,,,,,,,,3eaf74d8-d87c-43b0-abfa-526ec07a0ea1,2393,,,"[94.9, 24.3]",69274,50,,,,,1.0838971,,Left Foot,,,,"[97.6, 29.4]",,Ground Pass,,5.770615,Incomplete,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,143,Barcelona,217,['1175e10b-948e-4c61-b14e-9f0ae0673c59'],57,,,,,,,,,,,,,,,,Barcelona,217,00:05:57.680,Pass,,94.9,24.3,97.6,29.4,9,2,9,2,0.028552,0.028552,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.426089,,,,,,,,,,,,,95c6bfa3-9bf3-4b8d-b3c0-af93b04ce102,2395,,,"[27.0, 41.4]",69274,50,,,,,0.76187307,,Right Foot,,,,"[35.7, 49.7]",,Ground Pass,,12.024142,,,Juan Manuel Mata García,,,,,Recovery,2,Regular Play,Jérémy Mathieu,10609.0,Left Midfield,144,Valencia,207,['79733c2a-7633-475a-abb4-a90ed2a068b7'],58,,,,,,,,,,,,,,,,Valencia,207,00:05:58.831,Pass,,27.0,41.4,35.7,49.7,2,4,3,4,0.010165,0.011324,0.0011590000000000003,0.0011590000000000003,,,0.027525287,0.027525287,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
